TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_DIF,PPFD_DIF_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_1_QC,TS_F_MDS_2_QC,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_1,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
19960101,2.113,0.0,147.502,67.795,0.0,264.003,0.0,1.378,0.0,83.568,0.0,0.754,0.0,1.476,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,66.8725,-9999,-9999,-9999,103.798,0.0,108.085,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.15659,1.88763,3.06759,3.1531,14.3785,13.6881,14.1211,14.3953,2.16729,0.913573,2.1336,2.1671,5.46598,4.25871,4.3102,6.04462,-9999,-9999
19960102,2.315,0.0,148.128,24.837,0.0,289.789,0.0,1.063,0.0,83.806,0.0,9.59,0.0,1.178,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,75.3786,-9999,-9999,-9999,110.666,0.0,123.433,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.18201,1.90216,3.09474,3.17859,16.5706,15.6634,16.3574,16.5406,2.17755,0.924358,2.14369,2.17735,2.88116,2.01874,2.23847,3.18831,-9999,-9999
19960103,0.752,0.0,148.813,72.124,0.0,254.368,0.0,1.511,0.0,84.543,0.0,0.034,0.0,1.704,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,71.219,-9999,-9999,-9999,106.599,0.0,106.842,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.98687,1.79134,2.88315,2.98279,15.7312,14.695,14.9505,15.6017,2.10285,0.834416,2.07016,2.10267,5.6398,4.43289,4.48524,6.26325,-9999,-9999
19960104,-2.599,0.0,149.558,91.644,0.0,214.711,0.0,1.667,0.0,84.849,0.0,0.0,0.0,2.091,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,69.8481,-9999,-9999,-9999,103.798,0.0,96.9919,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,2.56884,1.54358,2.435,2.56353,13.7822,13.3311,13.5983,13.7909,1.93585,0.652729,1.90575,1.93567,6.34992,5.13846,5.19414,7.08626,-9999,-9999
19960105,-3.151,0.0,150.36,70.742,0.0,230.185,0.0,1.574,0.0,84.549,0.0,0.048,0.0,1.073,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,73.0362,-9999,-9999,-9999,110.666,0.0,105.468,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,2.50092,1.50527,2.36422,2.49548,15.88,15.2841,15.6309,15.8399,1.90573,0.627364,1.8761,1.90556,5.61753,4.39798,4.4505,6.22708,-9999,-9999
19960106,-0.43,0.0,151.221,26.849,0.0,277.65,0.0,1.544,0.0,84.144,0.0,2.137,0.0,1.959,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,71.7007,-9999,-9999,-9999,106.599,0.0,106.175,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.83922,1.70741,2.7234,2.83465,15.5813,14.5837,14.7972,15.4605,2.04588,0.767133,2.01407,2.0457,3.07556,2.16131,2.39412,3.40173,-9999,-9999
19960107,2.401,0.0,152.139,36.776,0.0,295.342,0.0,1.149,0.0,84.323,0.0,8.225,0.0,2.099,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,74.8644,-9999,-9999,-9999,103.798,0.0,111.063,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.19233,1.90772,3.10726,3.18899,14.4149,13.7079,14.1579,14.4312,2.17978,0.932143,2.14588,2.17958,3.74148,2.72704,2.83157,4.10476,-9999,-9999
19960108,3.381,0.0,153.117,22.444,0.0,302.616,0.0,1.129,0.0,84.278,0.0,23.148,0.0,1.724,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,81.3266,-9999,-9999,-9999,110.666,0.0,123.754,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.31463,1.9772,3.23977,3.3117,16.7055,15.7361,16.4934,16.6777,2.22672,0.98826,2.19209,2.22652,2.6759,1.85747,2.06538,2.9677,-9999,-9999
19960109,3.055,0.0,154.15,63.732,0.0,277.155,0.0,1.339,0.0,85.124,0.0,0.314,0.0,1.366,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,80.0038,-9999,-9999,-9999,106.599,0.0,122.404,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,3.27396,1.95413,3.19551,3.27088,16.023,14.8637,15.2494,15.891,2.21136,0.969186,2.17697,2.21116,5.28146,4.08764,4.13793,5.82184,-9999,-9999
19960110,3.543,0.0,155.241,52.859,0.0,273.662,0.0,1.433,0.0,85.093,0.0,1.13,0.0,2.569,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,80.293,-9999,-9999,-9999,103.798,0.0,122.548,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.33451,1.98833,3.26202,3.33167,14.5595,13.7872,14.3035,14.5733,2.23344,0.999049,2.19872,2.23324,4.73968,3.59032,3.63698,5.17087,-9999,-9999
19960111,3.622,0.0,156.389,43.886,0.0,277.573,0.0,1.452,0.0,84.921,0.0,0.832,0.0,1.971,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,87.3124,-9999,-9999,-9999,110.666,0.0,135.268,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.34436,1.99392,3.27273,3.34156,16.7358,15.7523,16.524,16.7086,2.23718,1.00364,2.20239,2.23698,4.28192,3.1624,3.206,4.68354,-9999,-9999
19960112,3.534,0.0,157.592,65.59,0.0,274.007,0.0,1.437,0.0,84.664,0.0,1.265,0.0,2.085,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,85.2725,-9999,-9999,-9999,106.599,0.0,132.723,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,3.33342,1.98772,3.26078,3.33057,16.0836,14.8988,15.3115,15.9585,2.2331,0.998408,2.19837,2.2329,5.41773,4.19874,4.25025,5.97637,-9999,-9999
19960113,2.024,0.0,158.852,64.046,0.0,270.42,0.0,1.473,0.0,84.902,0.0,0.003,0.0,1.324,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,87.1066,-9999,-9999,-9999,103.798,0.0,133.561,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.14541,1.88125,3.05563,3.14189,14.3671,13.6818,14.1097,14.3838,2.16282,0.908817,2.12919,2.16262,5.33067,4.12201,4.17287,5.8738,-9999,-9999
19960114,1.716,0.0,160.168,70.529,0.0,269.607,0.0,1.562,0.0,85.337,0.0,0.125,0.0,1.493,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,94.4827,-9999,-9999,-9999,110.666,0.0,150.863,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.10706,1.85957,3.0136,3.10339,16.4944,15.6221,16.2802,16.4633,2.14871,0.890114,2.1153,2.14852,5.54897,4.35136,4.40301,6.15472,-9999,-9999
19960115,0.813,0.0,161.538,55.23,0.0,280.511,0.0,1.651,0.0,85.553,0.0,0.223,0.0,1.789,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,93.3804,-9999,-9999,-9999,106.599,0.0,153.472,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.99462,1.7958,2.8913,2.99055,15.739,14.6995,14.9585,15.6092,2.10615,0.837417,2.07341,2.10597,4.91379,3.72966,3.77789,5.36603,-9999,-9999
19960116,-1.321,0.0,162.962,102.418,0.0,233.168,0.0,1.869,0.0,85.797,0.0,0.0,0.0,2.143,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,94.6317,-9999,-9999,-9999,103.798,0.0,152.952,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,2.728,1.64389,2.6044,2.72311,13.9434,13.4481,13.6911,13.9539,2.00115,0.719337,1.97004,2.00097,6.76826,5.53267,5.59067,7.54678,-9999,-9999
19960117,-2.59,0.0,164.44,105.686,0.0,216.822,0.0,1.761,0.0,85.896,0.0,0.0,0.0,1.861,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,100.595,-9999,-9999,-9999,110.666,0.0,164.725,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,2.57005,1.54418,2.43653,2.56475,15.9498,15.3233,15.7032,15.9115,1.93601,0.653759,1.9059,1.93583,6.87314,5.63739,5.69582,7.66156,-9999,-9999
19960118,-2.678,0.0,165.972,108.399,0.0,205.194,0.0,2.118,0.0,85.625,0.0,0.0,0.0,0.746,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,96.0525,-9999,-9999,-9999,106.599,0.0,157.863,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.56006,1.5387,2.42802,2.5548,15.299,14.2925,14.5947,15.1904,1.92878,0.653893,1.89879,1.92861,6.96322,5.72609,5.78492,7.76027,-9999,-9999
19960119,-2.102,0.0,167.557,104.114,0.0,222.822,0.0,2.029,0.0,85.084,0.0,0.0,0.0,1.192,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,95.1042,-9999,-9999,-9999,103.798,0.0,153.716,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,2.63073,1.58821,2.50082,2.62557,13.8449,13.3933,13.6343,13.8543,1.96131,0.678562,1.93081,1.96113,6.84039,5.59651,5.65498,7.62677,-9999,-9999
19960120,-1.338,0.0,169.193,74.812,0.0,253.679,0.0,1.849,0.0,84.896,0.0,0.0,0.0,1.138,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,99.554,-9999,-9999,-9999,110.666,0.0,163.887,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,2.72601,1.64262,2.60284,2.72113,16.1078,15.4111,15.8695,16.0713,1.99956,0.719675,1.96847,1.99938,5.86611,4.60521,4.65975,6.5106,-9999,-9999
19960121,-0.183,0.0,170.882,76.159,0.0,250.399,0.0,2.08,0.0,85.194,0.0,0.0,0.0,1.073,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,95.5448,-9999,-9999,-9999,106.599,0.0,157.029,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.87011,1.7248,2.75756,2.86567,15.6128,14.6195,14.8296,15.4897,2.05681,0.78281,2.02483,2.05662,5.92659,4.66406,4.71893,6.58541,-9999,-9999
19960122,-0.247,0.0,172.621,108.994,0.0,231.041,0.0,2.045,0.0,85.295,0.0,0.0,0.0,1.112,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,92.8595,-9999,-9999,-9999,103.798,0.0,150.088,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,2.86208,1.72016,2.74922,2.85762,14.0795,13.5232,13.8201,14.092,2.05324,0.77994,2.02132,2.05306,7.02069,5.76837,5.82778,7.82501,-9999,-9999
19960123,0.408,0.0,174.411,78.121,0.0,262.228,0.0,1.79,0.0,85.157,0.0,1.68,0.0,2.609,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,93.4148,-9999,-9999,-9999,110.666,0.0,152.967,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,2.94394,1.7667,2.83776,2.93975,16.3289,15.5319,16.1044,16.2955,2.08486,0.817144,2.05245,2.08468,5.98932,4.72783,4.78297,6.66474,-9999,-9999
19960124,2.018,0.0,176.25,41.051,0.0,278.503,0.0,1.215,0.0,84.525,0.0,5.491,0.0,3.309,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,85.5203,-9999,-9999,-9999,106.599,0.0,140.554,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,3.14486,1.88105,3.05452,3.14131,15.8917,14.7877,15.1147,15.7575,2.16324,0.907393,2.1296,2.16305,4.21245,3.07,3.16021,4.62004,-9999,-9999
19960125,1.779,0.0,178.137,79.326,0.0,260.203,0.0,1.373,0.0,84.248,0.0,4.3,0.0,2.006,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,80.5843,-9999,-9999,-9999,103.798,0.0,130.247,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.11488,1.8639,3.02255,3.11125,14.3361,13.6647,14.0785,14.3523,2.15109,0.89479,2.11765,2.1509,5.91236,4.6869,4.74068,6.5897,-9999,-9999
19960126,2.28,0.0,180.073,66.598,0.0,269.951,0.0,1.482,0.0,84.229,0.0,0.709,0.0,1.547,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,80.497,-9999,-9999,-9999,110.666,0.0,131.814,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.17721,1.8992,3.09058,3.1738,16.5658,15.6605,16.3528,16.536,2.17437,0.924568,2.14056,2.17417,5.57935,4.30572,4.35911,6.14179,-9999,-9999
19960127,1.824,0.0,182.056,74.411,0.0,273.971,0.0,1.538,0.0,84.646,0.0,0.242,0.0,1.402,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,73.1854,-9999,-9999,-9999,106.599,0.0,120.281,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,3.12056,1.86721,3.02838,3.11694,15.8671,14.7735,15.0896,15.7326,2.1537,0.896654,2.12021,2.15351,5.87386,4.6012,4.65596,6.51163,-9999,-9999
19960128,0.997,0.0,184.086,66.025,0.0,269.718,0.0,1.699,0.0,84.963,0.0,0.127,0.0,1.061,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,68.8738,-9999,-9999,-9999,103.798,0.0,111.32,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.01734,1.80856,2.91653,3.01337,14.237,13.6102,13.9787,14.2517,2.11406,0.849247,2.08119,2.11387,5.5198,4.26333,4.31609,6.07885,-9999,-9999
19960129,1.526,0.0,186.161,37.111,0.0,282.296,0.0,1.391,0.0,84.754,0.0,3.049,0.0,1.541,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,68.1734,-9999,-9999,-9999,110.666,0.0,111.634,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.0836,1.84635,2.98767,3.07983,16.4705,15.6093,16.2543,16.439,2.14035,0.878211,2.10707,2.14015,3.83588,2.78104,2.9486,4.21363,-9999,-9999
19960130,1.245,0.0,188.281,21.178,0.0,295.798,0.0,1.074,0.0,84.465,0.0,3.816,0.0,2.964,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,61.2954,-9999,-9999,-9999,106.599,0.0,100.74,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,3.04855,1.82644,2.94972,3.04466,15.7938,14.7311,15.0145,15.6608,2.12687,0.862162,2.0938,2.12667,2.63431,1.80141,2.01188,2.93208,-9999,-9999
19960131,-1.64,0.0,190.445,80.476,0.0,251.271,0.0,1.448,0.0,84.894,0.0,0.575,0.0,2.59,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,60.2721,-9999,-9999,-9999,103.798,0.0,97.417,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,2.68817,1.62114,2.56176,2.68316,13.903,13.4257,13.6677,13.913,1.98516,0.70217,1.95429,1.98498,6.18697,4.8792,4.9362,6.88088,-9999,-9999
19960201,-1.068,0.0,192.652,105.435,0.0,242.594,0.0,1.73,0.0,85.429,0.0,0.0,0.0,1.672,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,62.9873,-9999,-9999,-9999,110.666,0.0,103.142,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,2.7597,1.66169,2.63962,2.75494,16.142,15.4299,15.9063,16.1061,2.0121,0.735752,1.98081,2.01192,7.04574,5.74349,5.8042,7.85825,-9999,-9999
19960202,0.259,0.0,194.901,17.762,0.0,282.655,0.0,1.229,0.0,85.064,0.0,13.969,0.0,2.305,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.8603,0.0,58.0776,-9999,-9999,-9999,106.599,0.0,95.4511,-9999,-9999,-9999,-12.7096,0.0,-9999,-12.8012,-12.6453,-12.0114,0.0,0.0,0.0,2.92542,1.75644,2.81651,2.92113,15.6688,14.6589,14.8867,15.543,2.07934,0.806076,2.04701,2.07915,2.32822,1.5625,1.75465,2.58904,-9999,-9999
19960203,2.432,0.0,197.192,41.285,0.0,292.02,0.0,1.044,0.0,84.495,0.0,10.396,0.0,2.185,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,64.22,0.0,60.6751,-9999,-9999,-9999,103.798,0.0,98.0683,-9999,-9999,-9999,-11.2651,0.0,-9999,-11.2709,-11.2388,-10.9883,0.0,0.0,0.0,3.19658,1.91039,3.11071,3.19321,14.4191,13.7105,14.162,14.4354,2.18289,0.931481,2.14895,2.1827,4.16429,3.04484,3.12384,4.56509,-9999,-9999
19960204,2.297,0.0,199.522,65.462,0.0,288.461,0.0,1.252,0.0,84.165,0.0,8.31,0.0,1.847,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,67.582,0.0,67.1884,-9999,-9999,-9999,110.666,0.0,110.021,-9999,-9999,-9999,-13.2666,0.0,-9999,-13.501,-13.3901,-13.2181,0.0,0.0,0.0,3.17976,1.90087,3.09238,3.17634,16.5683,15.6622,16.3551,16.5384,2.17658,0.923511,2.14274,2.17639,5.48808,4.22955,4.28212,6.03679,-9999,-9999
