TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20080515,16.253,0.0,219.829,120.205,0.0,320.741,0.0,9.234,0.0,100.647,0.0,0.145,0.0,2.794,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,40.157,-9999,-9999,-9999,18.2072,0.0,22.4886,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.84843,1.72564,1.76369,1.89066,1.90861,1.81965,1.87665,2.00709,2.75583,2.33907,2.45624,4.80865,1.43614,1.20489,1.28033,2.18869,-9999,-9999
20080516,12.91,0.0,218.042,94.0,0.0,323.253,0.0,4.043,0.0,100.243,0.0,5.452,0.0,3.734,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,47.5225,-9999,-9999,-9999,11.2712,0.0,13.9523,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.5671,1.48179,1.50885,1.6079,1.23606,1.19826,1.25352,1.33383,1.92021,1.63615,1.76694,3.35058,1.48017,1.27668,1.3211,2.02527,-9999,-9999
20080517,10.687,0.0,216.298,98.651,0.0,314.706,0.0,3.498,0.0,100.311,0.0,1.882,0.0,4.421,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,46.0862,-9999,-9999,-9999,8.47644,0.0,10.5159,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.38585,1.31203,1.35262,1.42692,1.30756,1.25515,1.31079,1.41907,1.4427,1.23375,1.42723,2.51738,1.571,1.35433,1.4022,2.13753,-9999,-9999
20080518,13.747,0.0,214.596,97.762,0.0,344.344,0.0,4.147,0.0,100.966,0.0,0.929,0.0,3.233,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.5118,0.0,40.7845,-9999,-9999,-9999,18.2072,0.0,22.8401,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.63257,1.54311,1.56988,1.67398,1.71001,1.63911,1.68356,1.78698,2.0646,1.75919,1.87833,3.60253,1.52681,1.31494,1.36031,2.09136,-9999,-9999
20080519,13.599,0.0,212.937,82.932,0.0,341.533,0.0,4.171,0.0,101.419,0.0,0.208,0.0,2.07,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,38.3904,0.0,48.2075,-9999,-9999,-9999,11.2712,0.0,14.1392,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.62389,1.53497,1.56148,1.66505,1.2882,1.24559,1.30501,1.39837,2.0736,1.76685,1.87482,3.61823,1.48794,1.23868,1.29582,2.06561,-9999,-9999
20080520,14.164,0.0,211.321,97.55,0.0,336.194,0.0,4.356,0.0,101.485,0.0,0.308,0.0,1.432,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,37.1483,0.0,47.1225,-9999,-9999,-9999,8.47644,0.0,10.7416,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.66986,1.57024,1.60413,1.71134,1.56827,1.49744,1.57422,1.696,2.19574,1.87092,1.96119,3.83135,1.49467,1.28941,1.33297,2.05071,-9999,-9999
20080521,13.367,0.0,209.75,57.855,0.0,350.235,0.0,3.849,0.0,101.827,0.0,0.446,0.0,1.333,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-42.5633,0.791667,32.5118,0.0,41.6566,-9999,-9999,-9999,18.2072,0.0,23.3054,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.60136,1.51396,1.54094,1.64256,1.68134,1.61253,1.65596,1.7521,1.98097,1.68792,1.81921,3.45659,1.30829,1.009,1.07894,1.9013,-9999,-9999
20080522,10.877,0.0,208.222,136.271,0.0,287.681,0.0,4.833,0.0,101.951,0.0,0.0,0.0,1.391,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,3.17489,0.0208333,38.3904,0.0,49.4416,-9999,-9999,-9999,11.2712,0.0,14.5015,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.40597,1.33076,1.36619,1.44542,1.08831,1.06168,1.10474,1.16503,1.53021,1.30859,1.47951,2.67008,1.67437,1.51235,1.56179,2.21106,-9999,-9999
20080523,10.069,0.0,206.74,115.769,0.0,292.747,0.0,4.387,0.0,101.77,0.0,0.0,0.0,1.23,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,48.1797,-9999,-9999,-9999,8.47644,0.0,10.9828,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.3462,1.27464,1.31798,1.38533,1.27152,1.21833,1.27305,1.37936,1.41397,1.20918,1.38536,2.46724,1.60471,1.42581,1.46526,2.15411,-9999,-9999
20080524,12.27,0.0,205.303,132.648,0.0,295.07,0.0,5.898,0.0,101.301,0.0,0.0,0.0,1.92,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,42.2076,-9999,-9999,-9999,18.2072,0.0,23.614,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.5217,1.4391,1.46608,1.56182,1.60859,1.54156,1.58537,1.66552,1.85764,1.58284,1.70535,3.2414,1.59702,1.43074,1.47581,2.19638,-9999,-9999
20080525,13.782,0.0,203.911,91.578,0.0,330.607,0.0,5.888,0.0,101.088,0.0,0.994,0.0,1.81,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,49.7858,-9999,-9999,-9999,11.2712,0.0,14.6025,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.64076,1.54694,1.57691,1.68191,1.30378,1.25902,1.31942,1.41816,2.14401,1.82685,1.91607,3.74109,1.41626,1.18652,1.24366,2.04385,-9999,-9999
20080526,13.0,0.0,202.567,111.329,0.0,320.586,0.0,4.33,0.0,101.565,0.0,0.169,0.0,1.226,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,48.1077,-9999,-9999,-9999,8.47644,0.0,10.9664,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.57842,1.4923,1.51896,1.61908,1.48447,1.41832,1.48905,1.60644,1.98702,1.69308,1.80278,3.46716,1.57192,1.39228,1.42961,2.11997,-9999,-9999
20080527,12.58,0.0,201.269,106.339,0.0,327.741,0.0,3.778,0.0,101.812,0.0,0.669,0.0,1.169,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,42.0445,-9999,-9999,-9999,18.2072,0.0,23.5227,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.54081,1.45716,1.48441,1.5814,1.62591,1.55974,1.60236,1.68541,1.85422,1.57992,1.71967,3.23543,1.53715,1.35341,1.39063,2.08491,-9999,-9999
20080528,10.914,0.0,200.018,122.528,0.0,295.574,0.0,3.858,0.0,102.045,0.0,0.0,0.0,0.927,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,49.3914,-9999,-9999,-9999,11.2712,0.0,14.4868,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.41124,1.33565,1.36935,1.45062,1.09323,1.06606,1.10952,1.17024,1.55981,1.3339,1.49614,2.72172,1.61103,1.44034,1.48311,2.15183,-9999,-9999
20080529,10.273,0.0,198.814,129.668,0.0,277.134,0.0,5.186,0.0,102.251,0.0,0.0,0.0,1.635,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,47.4244,-9999,-9999,-9999,8.47644,0.0,10.8105,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.36451,1.29175,1.33132,1.40436,1.2884,1.23346,1.28988,1.39704,1.47647,1.26263,1.4255,2.5763,1.61399,1.4498,1.4956,2.1744,-9999,-9999
20080530,11.839,0.0,197.658,121.288,0.0,288.869,0.0,6.364,0.0,102.242,0.0,0.0,0.0,1.566,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,41.5054,-9999,-9999,-9999,18.2072,0.0,23.2438,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.48825,1.40773,1.4349,1.52806,1.57795,1.51253,1.55577,1.63205,1.78269,1.51898,1.6486,3.11063,1.5285,1.35291,1.39574,2.14363,-9999,-9999
20080531,11.44,0.0,196.55,112.977,0.0,300.27,0.0,5.467,0.0,102.205,0.0,0.0,0.0,1.113,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,48.5232,-9999,-9999,-9999,11.2712,0.0,14.2461,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.45392,1.37562,1.40322,1.49359,1.13241,1.10174,1.14887,1.2132,1.676,1.43326,1.57708,2.92446,1.54413,1.36893,1.40676,2.10734,-9999,-9999
20080601,11.355,0.0,195.491,123.499,0.0,294.332,0.0,5.137,0.0,102.031,0.0,0.0,0.0,1.466,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,46.4821,-9999,-9999,-9999,8.47644,0.0,10.6062,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.44802,1.37008,1.39767,1.4876,1.3649,1.306,1.36775,1.47892,1.66721,1.42574,1.56899,2.90912,1.58399,1.41563,1.4582,2.14494,-9999,-9999
20080602,10.831,0.0,194.48,125.051,0.0,287.523,0.0,4.834,0.0,101.888,0.0,0.0,0.0,1.379,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,40.3465,-9999,-9999,-9999,18.2072,0.0,22.5948,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.4078,1.33235,1.36535,1.44699,1.50415,1.44345,1.4846,1.55346,1.57717,1.34875,1.50065,2.75202,1.60767,1.44294,1.48753,2.14702,-9999,-9999
20080603,11.399,0.0,193.519,96.642,0.0,306.659,0.0,4.662,0.0,101.849,0.0,0.0,0.0,1.562,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,47.6417,-9999,-9999,-9999,11.2712,0.0,13.9873,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.44906,1.37111,1.39901,1.48878,1.12789,1.09813,1.14446,1.2084,1.64839,1.40965,1.56215,2.87628,1.50609,1.30506,1.34856,2.05302,-9999,-9999
20080604,12.652,0.0,192.606,95.312,0.0,333.166,0.0,4.065,0.0,101.774,0.0,0.621,0.0,1.924,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,45.8061,-9999,-9999,-9999,8.47644,0.0,10.452,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.54816,1.46401,1.49108,1.58872,1.45662,1.39309,1.46117,1.57715,1.88721,1.60804,1.73862,3.293,1.47549,1.2767,1.31904,2.01871,-9999,-9999
20080605,13.511,0.0,191.743,64.366,0.0,351.763,0.0,2.494,0.0,101.693,0.0,3.393,0.0,2.147,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,40.1333,-9999,-9999,-9999,18.2072,0.0,22.4754,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.6126,1.5245,1.55141,1.6539,1.69164,1.62227,1.6659,1.76453,2.00592,1.70918,1.83844,3.50013,1.27709,1.02488,1.08228,1.82988,-9999,-9999
20080606,12.92,0.0,190.93,102.535,0.0,321.416,0.0,4.104,0.0,101.696,0.0,0.0,0.0,2.399,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,47.4734,-9999,-9999,-9999,11.2712,0.0,13.9379,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.56615,1.48095,1.50814,1.60704,1.23512,1.19799,1.25273,1.33228,1.90117,1.61993,1.75885,3.31736,1.52655,1.34014,1.37931,2.06522,-9999,-9999
20080607,11.332,0.0,190.167,116.545,0.0,298.081,0.0,3.838,0.0,102.139,0.0,0.0,0.0,2.173,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,46.0383,-9999,-9999,-9999,8.47644,0.0,10.5049,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.43836,1.36122,1.39293,1.47828,1.35576,1.3,1.35951,1.47029,1.58,1.35116,1.52525,2.75695,1.56865,1.39951,1.43998,2.09795,-9999,-9999
20080608,10.212,0.0,189.455,37.393,0.0,329.539,0.0,2.719,0.0,101.935,0.0,3.027,0.0,1.755,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,40.6531,-9999,-9999,-9999,18.2072,0.0,22.7665,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.3502,1.27857,1.32405,1.38935,1.45104,1.39632,1.43376,1.498,1.37132,1.17271,1.37,2.39283,1.06684,0.755362,0.835719,1.6257,-9999,-9999
20080609,12.527,0.0,188.792,49.905,0.0,346.453,0.0,2.111,0.0,101.174,0.0,9.858,0.0,2.551,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,48.0146,-9999,-9999,-9999,11.2712,0.0,14.0968,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.53212,1.44913,1.47676,1.57288,1.2038,1.17012,1.22143,1.29314,1.79414,1.53429,1.68755,3.1306,1.13376,0.87526,0.935942,1.65272,-9999,-9999
20080610,12.628,0.0,188.18,96.681,0.0,318.089,0.0,3.835,0.0,101.17,0.0,0.364,0.0,2.663,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,46.4759,-9999,-9999,-9999,8.47644,0.0,10.6048,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.54515,1.46121,1.4884,1.58575,1.45381,1.39086,1.45848,1.57433,1.86891,1.59245,1.72906,3.26107,1.47609,1.28395,1.32498,2.0077,-9999,-9999
20080611,14.122,0.0,187.619,103.749,0.0,324.486,0.0,5.045,0.0,101.294,0.0,0.0,0.0,2.518,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,40.6945,-9999,-9999,-9999,18.2072,0.0,22.7897,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.66501,1.56719,1.59978,1.70654,1.73985,1.66623,1.71222,1.82361,2.16727,1.84667,1.946,3.78167,1.52489,1.34377,1.38176,2.05328,-9999,-9999
20080612,12.689,0.0,187.11,108.008,0.0,304.553,0.0,4.488,0.0,101.189,0.0,0.469,0.0,3.266,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,48.0907,-9999,-9999,-9999,11.2712,0.0,14.1192,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.549,1.46484,1.49207,1.58968,1.21944,1.18316,1.23684,1.31327,1.87043,1.59374,1.73272,3.26372,1.52834,1.35769,1.39479,2.04862,-9999,-9999
20080613,11.663,0.0,186.65,82.195,0.0,312.571,0.0,4.529,0.0,101.851,0.0,0.286,0.0,3.366,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,46.6083,-9999,-9999,-9999,8.47644,0.0,10.635,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.46338,1.3847,1.41297,1.50357,1.37864,1.32196,1.38291,1.4949,1.62864,1.39276,1.56502,2.84182,1.43105,1.20227,1.25427,1.97658,-9999,-9999
20080614,9.66,0.0,186.242,103.962,0.0,298.328,0.0,3.458,0.0,102.538,0.0,0.0,0.0,1.712,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,37.766,-9999,-9999,-9999,18.2072,0.0,21.1496,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.30958,1.24041,1.29112,1.34822,1.41389,1.36039,1.39777,1.45794,1.29649,1.10871,1.29649,2.26224,1.52344,1.34288,1.38066,2.05065,-9999,-9999
20080615,10.24,0.0,185.885,110.949,0.0,302.033,0.0,3.895,0.0,102.227,0.0,0.0,0.0,1.425,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,48.0298,-9999,-9999,-9999,11.2712,0.0,14.1013,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.35292,1.2811,1.32596,1.39206,1.03958,1.01496,1.04584,1.11168,1.38163,1.18152,1.37643,2.41081,1.5252,1.35423,1.39168,2.04966,-9999,-9999
20080616,9.109,0.0,185.58,117.984,0.0,273.434,0.0,3.406,0.0,101.638,0.0,0.0,0.0,1.93,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,46.4979,-9999,-9999,-9999,8.47644,0.0,10.6098,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.27167,1.20475,1.2594,1.30969,1.20323,1.15371,1.20359,1.30633,1.24086,1.06115,1.24086,2.16519,1.56959,1.40582,1.44776,2.08595,-9999,-9999
20080617,11.49,0.0,185.326,97.431,0.0,297.431,0.0,4.318,0.0,101.241,0.0,0.0,0.0,2.806,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,40.7267,-9999,-9999,-9999,18.2072,0.0,22.8077,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.45363,1.37546,1.40372,1.49354,1.54594,1.48485,1.52524,1.59895,1.63663,1.39959,1.5609,2.85577,1.48841,1.29842,1.33935,2.01578,-9999,-9999
20080618,11.996,0.0,185.123,95.549,0.0,310.876,0.0,4.449,0.0,101.241,0.0,0.0,0.0,0.991,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,48.1667,-9999,-9999,-9999,11.2712,0.0,14.1415,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.49368,1.413,1.44063,1.53391,1.1687,1.13656,1.18577,1.25352,1.73523,1.48391,1.63279,3.02782,1.47527,1.27798,1.32024,2.0101,-9999,-9999
20080619,10.689,0.0,184.972,79.496,0.0,308.772,0.0,3.41,0.0,101.761,0.0,0.0,0.0,2.635,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,43.1517,-9999,-9999,-9999,8.47644,0.0,9.8463,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.38759,1.31362,1.35331,1.42788,1.30921,1.25618,1.31225,1.42061,1.45912,1.24779,1.4355,2.54603,1.41329,1.17826,1.23174,1.96258,-9999,-9999
20080620,10.459,0.0,184.872,90.277,0.0,306.594,0.0,3.822,0.0,102.229,0.0,0.0,0.0,2.404,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,-9999,-9999,-9999,-9999,18.2072,0.0,-9999,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.37416,1.30092,1.34096,1.41457,1.47315,1.41574,1.45489,1.521,1.45831,1.2471,1.42548,2.54461,1.44607,1.24396,1.28855,1.97523,-9999,-9999
20080621,12.064,0.0,184.824,89.412,0.0,316.973,0.0,3.809,0.0,102.519,0.0,0.0,0.0,2.663,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,-9999,-9999,-9999,-9999,11.2712,0.0,-9999,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.49681,1.41599,1.44376,1.53719,1.17148,1.13987,1.18876,1.2568,1.72275,1.47324,1.63018,3.00604,1.4647,1.25248,1.29982,2.00344,-9999,-9999
20080622,11.63,0.0,184.827,87.421,0.0,317.607,0.0,3.744,0.0,102.687,0.0,0.0,0.0,1.997,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,-9999,-9999,-9999,-9999,8.47644,0.0,-9999,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.46321,1.38447,1.41243,1.50327,1.37858,1.32107,1.38251,1.49447,1.64791,1.40924,1.573,2.87545,1.42169,1.214,1.26005,1.95142,-9999,-9999
20080623,11.521,0.0,184.881,66.274,0.0,328.381,0.0,3.518,0.0,102.447,0.0,0.106,0.0,1.881,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.64872,0.0,32.5118,0.0,-9999,-9999,-9999,-9999,18.2072,0.0,-9999,-9999,-9999,-9999,-0.158664,0.0,-9999,-0.213991,-0.129097,-0.0850691,0.0,0.0,0.0,1.45265,1.37463,1.40435,1.49272,1.54492,1.48499,1.52442,1.59834,1.60808,1.37518,1.54811,2.80595,1.33196,1.06985,1.13077,1.88991,-9999,-9999
20080624,9.809,0.0,184.987,111.668,0.0,283.777,0.0,3.608,0.0,102.162,0.0,0.0,0.0,1.711,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,4.7676,0.0,38.3904,0.0,-9999,-9999,-9999,-9999,11.2712,0.0,-9999,-9999,-9999,-9999,0.222446,0.0,-9999,0.202657,0.240296,0.307448,0.0,0.0,0.0,1.32425,1.2541,1.30139,1.36288,1.01349,0.9895,1.01524,1.08249,1.35271,1.15679,1.34264,2.36035,1.55223,1.38215,1.42088,2.0742,-9999,-9999
20080625,10.893,0.0,185.144,118.069,0.0,278.511,0.0,5.418,0.0,101.484,0.0,0.0,0.0,3.083,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,9.04134,0.0,37.1483,0.0,-9999,-9999,-9999,-9999,8.47644,0.0,-9999,-9999,-9999,-9999,-0.0233986,0.0,-9999,-0.0557336,-0.0233986,0.0750411,0.0,0.0,0.0,1.41142,1.33578,1.3688,1.45072,1.33133,1.27457,1.33374,1.44317,1.57004,1.34265,1.50106,2.73957,1.57101,1.40651,1.44835,2.08934,-9999,-9999
