TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20060101,25.6,0.0,469.578,247.168,0.0,385.636,0.0,5.55,0.0,100.334,0.0,6.442,0.0,0.795,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,185.099,-9999,-9999,-9999,9.20966,0.0,10.5215,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.62781,3.08174,4.62781,4.78835,6.66524,6.46061,6.61508,6.64437,3.44143,2.70884,2.93568,3.44143,6.23143,6.22563,6.23143,6.54197,-9999,-9999
20060102,24.666,0.0,469.617,210.104,0.0,382.691,0.0,3.738,0.0,100.288,0.0,7.944,0.0,1.084,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,186.399,-9999,-9999,-9999,11.1553,0.0,12.9311,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.46252,2.94581,4.46252,4.68446,6.74488,6.25437,6.68066,6.74488,3.41146,2.68525,2.91012,3.41146,6.18349,6.18349,6.22178,6.4784,-9999,-9999
20060103,24.928,0.0,469.652,185.912,0.0,381.966,0.0,4.393,0.0,100.212,0.0,9.47,0.0,0.917,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,186.675,-9999,-9999,-9999,9.71678,0.0,11.4384,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.50669,2.9807,4.50669,4.71423,6.7581,6.52937,6.72791,6.7581,3.42066,2.69249,2.91796,3.42066,5.81693,5.81693,5.87431,6.12625,-9999,-9999
20060104,25.739,0.0,469.683,259.654,0.0,385.09,0.0,5.302,0.0,100.15,0.0,6.849,0.0,0.755,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,194.228,-9999,-9999,-9999,9.20966,0.0,11.0404,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.65086,3.09957,4.65086,4.80435,6.6793,6.48454,6.63813,6.66037,3.44649,2.71282,2.94,3.44649,6.64477,6.64283,6.64477,6.90295,-9999,-9999
20060105,27.535,0.0,469.711,282.101,0.0,390.171,0.0,9.29,0.0,100.05,0.0,0.406,0.0,1.034,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,195.354,-9999,-9999,-9999,11.1553,0.0,13.5524,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.96874,3.36133,4.96727,4.98704,7.02,6.66989,7.00011,7.24372,3.50408,2.75815,2.98913,3.50408,5.75731,5.69492,5.75731,6.15107,-9999,-9999
20060106,25.093,0.0,469.735,207.021,0.0,385.242,0.0,4.09,0.0,100.091,0.0,5.968,0.0,2.567,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,194.718,-9999,-9999,-9999,9.71678,0.0,11.9313,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.5366,3.00577,4.5366,4.73237,6.77357,6.55445,6.74098,6.77357,3.42569,2.69645,2.92225,3.42569,6.16034,6.16034,6.19902,6.45678,-9999,-9999
20060107,25.456,0.0,469.754,176.899,0.0,391.751,0.0,5.034,0.0,100.225,0.0,2.033,0.0,2.282,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,201.078,-9999,-9999,-9999,9.20966,0.0,11.4298,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.6001,3.05738,4.6001,4.77311,6.65256,6.43088,6.58738,6.62913,3.43768,2.70589,2.93248,3.43768,5.85028,5.85028,5.91498,6.1725,-9999,-9999
20060108,27.271,0.0,469.769,298.361,0.0,388.445,0.0,7.433,0.0,100.229,0.0,1.723,0.0,1.096,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,201.309,-9999,-9999,-9999,11.1553,0.0,13.9655,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.91806,3.31671,4.91806,4.96379,6.99674,6.62527,6.97218,7.18934,3.49714,2.75269,2.9832,3.49714,6.83969,6.7939,6.83969,7.07998,-9999,-9999
20060109,28.154,0.0,469.779,299.804,0.0,391.357,0.0,9.017,0.0,100.07,0.0,2.338,0.0,2.199,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,200.141,-9999,-9999,-9999,9.71678,0.0,12.2635,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,5.07479,3.44622,5.04786,5.07479,7.06801,6.99232,7.06801,7.18291,3.52524,2.77481,3.00717,3.52524,5.85516,5.79202,5.85516,6.26702,-9999,-9999
20060110,27.88,0.0,469.784,234.81,0.0,394.206,0.0,7.053,0.0,99.943,0.0,6.594,0.0,2.448,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,205.9,-9999,-9999,-9999,9.20966,0.0,11.7039,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,5.02261,3.40032,5.02233,5.02375,6.88768,6.80179,6.88768,6.90095,3.51798,2.76909,3.00098,3.51798,6.73148,6.73148,6.75096,7.019,-9999,-9999
20060111,27.758,0.0,469.782,279.086,0.0,391.526,0.0,6.851,0.0,99.93,0.0,2.939,0.0,2.161,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,205.383,-9999,-9999,-9999,11.1553,0.0,14.2481,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,5.00225,3.38456,5.00119,5.01138,7.04434,6.69312,7.02704,7.27765,3.51355,2.76561,2.9972,3.51355,6.6159,6.58883,6.6159,6.885,-9999,-9999
20060112,27.244,0.0,469.774,275.506,0.0,388.311,0.0,6.158,0.0,99.905,0.0,9.362,0.0,1.715,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,203.058,-9999,-9999,-9999,9.71678,0.0,12.4423,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.91272,3.31201,4.91272,4.9614,6.98156,6.86069,6.98156,7.01175,3.49646,2.75216,2.98262,3.49646,6.34041,6.31641,6.34041,6.64943,-9999,-9999
20060113,25.383,0.0,469.759,234.038,0.0,386.802,0.0,2.964,0.0,99.811,0.0,12.834,0.0,1.917,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,207.676,-9999,-9999,-9999,9.20966,0.0,11.8048,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.58536,3.04412,4.58536,4.76544,6.6463,6.41497,6.57264,6.62147,3.43596,2.70453,2.93101,3.43596,6.55141,6.55141,6.56949,6.83026,-9999,-9999
20060114,24.428,0.0,469.736,161.592,0.0,391.292,0.0,1.921,0.0,99.763,0.0,14.833,0.0,2.68,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,205.913,-9999,-9999,-9999,11.1553,0.0,14.2849,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.42021,2.91104,4.42021,4.65787,6.72202,6.21961,6.65407,6.72202,3.4038,2.67922,2.90358,3.4038,5.39957,5.39957,5.4718,5.71492,-9999,-9999
20060115,24.475,0.0,469.706,157.496,0.0,391.389,0.0,2.163,0.0,99.755,0.0,14.739,0.0,3.556,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,201.375,-9999,-9999,-9999,9.71678,0.0,12.3392,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.42844,2.91768,4.42844,4.66322,6.71385,6.46635,6.6801,6.69491,3.4054,2.68048,2.90494,3.4054,5.27567,5.27567,5.34817,5.58676,-9999,-9999
20060116,24.188,0.0,469.669,125.12,0.0,391.863,0.0,1.811,0.0,99.744,0.0,23.286,0.0,4.453,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,203.951,-9999,-9999,-9999,9.20966,0.0,11.5931,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.37917,2.87819,4.37917,4.63083,6.52947,6.19877,6.36645,6.48685,3.39563,2.67279,2.89661,3.39563,4.83479,4.83479,4.94085,5.1934,-9999,-9999
20060117,24.381,0.0,469.621,145.488,0.0,388.863,0.0,2.741,0.0,99.772,0.0,14.252,0.0,4.389,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,200.94,-9999,-9999,-9999,11.1553,0.0,13.9399,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.41261,2.90524,4.41261,4.65245,6.71722,6.2138,6.64865,6.71722,3.40204,2.67784,2.90208,3.40204,5.18594,5.18594,5.27191,5.51495,-9999,-9999
20060118,24.5,0.0,469.565,121.291,0.0,390.137,0.0,2.444,0.0,99.722,0.0,19.441,0.0,3.432,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,196.668,-9999,-9999,-9999,9.71678,0.0,12.0507,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.4325,2.92082,4.4325,4.66605,6.71634,6.46949,6.68293,6.69896,3.4063,2.68119,2.90571,3.4063,4.74961,4.74961,4.85872,5.11191,-9999,-9999
20060119,24.385,0.0,469.5,161.542,0.0,388.361,0.0,2.502,0.0,99.817,0.0,17.517,0.0,3.716,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,199.174,-9999,-9999,-9999,9.20966,0.0,11.3215,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.41336,2.90584,4.41336,4.65295,6.54863,6.23467,6.40064,6.50897,3.4022,2.67796,2.90221,3.4022,5.56517,5.56517,5.64255,5.89408,-9999,-9999
20060120,24.009,0.0,469.424,149.589,0.0,387.852,0.0,2.22,0.0,100.019,0.0,17.515,0.0,1.769,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,5.4815,0.0,160.801,0.0,195.926,-9999,-9999,-9999,11.1553,0.0,13.592,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.3489,2.85427,4.3489,4.61043,6.68066,6.16283,6.60663,6.68066,3.38933,2.66783,2.89123,3.38933,5.43506,5.43506,5.52587,5.78,-9999,-9999
20060121,23.66,0.0,469.337,101.808,0.0,389.402,0.0,2.111,0.0,100.054,0.0,13.172,0.0,1.246,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,6.92803,0.0,158.578,0.0,191.491,-9999,-9999,-9999,9.71678,0.0,11.7335,-9999,-9999,-9999,-2.1046,0.0,-9999,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.28963,2.80726,4.28963,4.57075,6.63323,6.35593,6.5561,6.58763,3.37714,2.65824,2.88084,3.37714,4.26639,4.26639,4.38417,4.63177,-9999,-9999
20060122,23.82,0.0,469.24,162.876,0.0,388.267,0.0,2.093,0.0,99.873,0.0,19.108,0.0,1.992,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,6.60656,0.0,162.02,0.0,193.915,-9999,-9999,-9999,9.20966,0.0,11.0226,-9999,-9999,-9999,-1.85251,0.0,-9999,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.31694,2.82898,4.31694,4.58894,6.49287,6.13381,6.30421,6.44497,3.3827,2.66261,2.88558,3.3827,5.37719,5.37719,5.4452,5.68539,-9999,-9999
20060123,25.58,0.0,469.13,174.978,0.0,394.124,0.0,4.401,0.0,99.67,0.0,13.098,0.0,1.262,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.926,0.0,31.256,0.0,98.685,0.0,5.4815,0.0,160.801,0.0,190.634,-9999,-9999,-9999,11.1553,0.0,13.2249,-9999,-9999,-9999,-2.27646,0.0,-9999,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.62161,3.07475,4.62161,4.78708,6.83369,6.38331,6.78327,6.8774,3.44185,2.70917,2.93604,3.44185,5.65398,5.65398,5.71591,5.96553,-9999,-9999
20060124,24.899,0.0,469.007,143.2,0.0,394.923,0.0,3.236,0.0,99.536,0.0,12.031,0.0,2.318,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.328,0.0,31.489,0.0,98.645,0.0,6.92803,0.0,158.578,0.0,186.382,-9999,-9999,8.34615,9.71678,0.0,11.4205,-9999,-9999,1.25767,-2.1046,0.0,0.522041,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.50312,2.97883,4.50312,4.71049,6.75458,6.52751,6.72467,6.75458,3.41912,2.69128,2.91665,3.41912,5.20009,5.20009,5.29078,5.53857,-9999,-9999
20060125,24.318,0.0,468.873,120.957,0.0,394.973,0.0,2.038,0.0,99.608,0.0,50.749,0.0,3.285,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.968,0.0,31.685,0.0,98.625,0.0,6.60656,0.0,162.02,0.0,188.986,-9999,-9999,7.74497,9.20966,0.0,10.7425,-9999,-9999,1.08891,-1.85251,0.0,0.371433,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.40164,2.89636,4.40164,4.64538,6.54208,6.22236,6.38892,6.5014,3.39995,2.67619,2.9003,3.39995,4.38588,4.38588,4.45854,4.66346,-9999,-9999
20060126,24.185,0.0,468.725,164.487,0.0,388.609,0.0,2.232,0.0,99.73,0.0,22.544,0.0,4.696,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.926,0.0,31.256,0.0,98.685,0.0,5.4815,0.0,160.801,0.0,187.066,-9999,-9999,7.24897,11.1553,0.0,12.9774,-9999,-9999,1.0739,-2.27646,0.0,0.387385,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.37873,2.87797,4.37873,4.63034,6.69803,6.18654,6.62654,6.69803,3.39542,2.67262,2.89643,3.39542,5.48838,5.48838,5.55709,5.80168,-9999,-9999
20060127,24.18,0.0,468.563,116.25,0.0,389.809,0.0,2.2,0.0,99.673,0.0,20.34,0.0,5.227,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.328,0.0,31.489,0.0,98.645,0.0,6.92803,0.0,158.578,0.0,184.286,-9999,-9999,7.38168,9.71678,0.0,11.292,-9999,-9999,1.02265,-2.1046,0.0,0.370025,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.37782,2.87715,4.37782,4.62988,6.68486,6.42582,6.64429,6.64676,3.39532,2.67255,2.89635,3.39532,4.69619,4.69619,4.81199,5.06995,-9999,-9999
20060128,25.645,0.0,468.387,199.754,0.0,390.042,0.0,5.857,0.0,99.771,0.0,2.347,0.0,5.086,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.968,0.0,31.685,0.0,98.625,0.0,6.60656,0.0,162.02,0.0,188.826,-9999,-9999,7.6037,9.20966,0.0,10.7334,-9999,-9999,1.06379,-1.85251,0.0,0.378422,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.6315,3.08181,4.6315,4.79478,6.6716,6.46353,6.61878,6.6508,3.44451,2.71127,2.93831,3.44451,6.03483,6.03483,6.07597,6.32884,-9999,-9999
20060129,25.886,0.0,468.196,184.32,0.0,386.401,0.0,6.439,0.0,99.829,0.0,3.678,0.0,5.288,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.926,0.0,31.256,0.0,98.685,0.0,5.4815,0.0,160.801,0.0,187.95,-9999,-9999,7.33528,11.1553,0.0,13.0387,-9999,-9999,1.05906,-2.27646,0.0,0.372689,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.67231,3.11417,4.67231,4.8221,6.86447,6.42274,6.8183,6.93011,3.4529,2.71787,2.94546,3.4529,5.85571,5.85571,5.9123,6.16498,-9999,-9999
20060130,25.872,0.0,467.99,208.313,0.0,381.829,0.0,5.633,0.0,99.875,0.0,7.107,0.0,4.956,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.328,0.0,31.489,0.0,98.645,0.0,6.92803,0.0,158.578,0.0,194.004,-9999,-9999,7.41142,9.71678,0.0,11.8875,-9999,-9999,1.04861,-2.1046,0.0,0.384053,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.67036,3.11288,4.67036,4.82045,6.85016,6.66155,6.80683,6.85016,3.45229,2.71739,2.94495,3.45229,6.30287,6.30287,6.3401,6.60025,-9999,-9999
20060131,25.184,0.0,467.767,192.808,0.0,382.609,0.0,4.342,0.0,99.926,0.0,12.432,0.0,5.113,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.968,0.0,31.685,0.0,98.625,0.0,6.60656,0.0,162.02,0.0,199.036,-9999,-9999,7.50717,9.20966,0.0,11.3137,-9999,-9999,1.02237,-1.85251,0.0,0.373166,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.55175,3.01755,4.55175,4.74282,6.62652,6.37988,6.53903,6.59884,3.42897,2.69903,2.92505,3.42897,5.9813,5.9813,6.02962,6.28304,-9999,-9999
20060201,24.805,0.0,467.528,203.586,0.0,380.851,0.0,4.56,0.0,100.068,0.0,9.263,0.0,4.597,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,377.926,0.0,31.256,0.0,98.685,0.0,5.4815,0.0,160.801,0.0,197.81,-9999,-9999,7.2819,11.1553,0.0,13.7228,-9999,-9999,1.02438,-2.27646,0.0,0.354896,-3.07273,-2.27646,-2.03296,0.0,0.0,0.0,4.487,2.9659,4.487,4.69991,6.75818,6.27446,6.6961,6.75818,3.41593,2.68877,2.91393,3.41593,5.83454,5.83454,5.86623,6.11205,-9999,-9999
20060202,26.085,0.0,467.273,270.138,0.0,373.109,0.0,7.744,0.0,100.213,0.0,0.617,0.0,3.372,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,376.328,0.0,31.489,0.0,98.645,0.0,6.92803,0.0,158.578,0.0,195.209,-9999,-9999,7.48079,9.71678,0.0,11.9613,-9999,-9999,1.02938,-2.1046,0.0,0.366548,-3.06773,-2.1046,-2.02016,0.0,0.0,0.0,4.70998,3.14678,4.70998,4.84352,6.86963,6.69545,6.82314,6.86963,3.4584,2.7222,2.95016,3.4584,6.24524,6.20687,6.24524,6.54574,-9999,-9999
20060203,26.22,0.0,467.0,318.823,0.0,366.819,0.0,9.072,0.0,100.317,0.0,0.24,0.0,2.571,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.968,0.0,31.685,0.0,98.625,0.0,6.60656,0.0,162.02,0.0,199.2,-9999,-9999,7.53419,9.20966,0.0,11.3231,-9999,-9999,1.02805,-1.85251,0.0,0.364522,-2.94423,-1.86393,-1.85602,0.0,0.0,0.0,4.7347,3.16765,4.7347,4.85831,6.72598,6.57265,6.71433,6.72198,3.46245,2.72538,2.95361,3.46245,6.32703,6.24897,6.32703,6.64475,-9999,-9999
20060204,26.47,0.0,466.709,296.605,0.0,367.867,0.0,9.91,0.0,100.213,0.0,0.0,0.0,2.507,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,378.76,0.0,31.246,0.0,98.687,0.0,5.39792,0.0,163.132,0.0,199.576,196.999,201.228,7.39633,11.385,0.0,13.9284,13.7485,14.0437,1.06666,-2.36965,0.0,0.353662,-3.11587,-2.36965,-2.12615,0.0,0.0,0.0,4.77861,3.20359,4.77861,4.88605,7.0122,6.59322,6.97553,7.13602,3.47056,2.73176,2.96053,3.47056,5.94696,5.87789,5.94696,6.3118,-9999,-9999
20060205,25.714,0.0,466.401,244.116,0.0,379.874,0.0,7.191,0.0,100.188,0.0,2.454,0.0,2.103,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,378.76,0.0,31.246,0.0,98.687,0.0,5.39792,0.0,162.776,0.0,200.789,196.569,201.472,7.38846,10.7264,0.0,13.2313,12.9532,13.2763,1.06031,-2.33949,0.0,0.35489,-2.92273,-2.33949,-2.09004,0.0,0.0,0.0,4.64441,3.09289,4.64441,4.80226,6.90402,6.73918,6.86971,6.96427,3.44649,2.71282,2.93999,3.44649,6.37307,6.36693,6.37307,6.64366,-9999,-9999
20060206,25.675,0.1875,466.073,255.664,0.208333,384.509,0.1875,5.528,0.1875,100.269,0.0208333,5.789,0.0,0.794,0.0208333,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,380.086,0.1875,31.287,0.1875,98.677,0.1875,3.62796,0.1875,161.512,0.1875,199.229,195.042,207.598,7.39866,10.6841,0.1875,13.1792,12.9022,13.7327,1.06369,-2.31651,0.1875,0.355695,-2.88527,-2.31651,-2.05789,0.1875,0.1875,0.1875,4.63775,3.08758,4.63775,4.79782,6.86798,6.57623,6.83236,6.93433,3.08604,2.48736,2.6823,3.08604,6.41453,6.41453,6.52655,6.6826,-9999,-9999
20060207,27.457,1.0,465.726,283.5,1.0,383.583,1.0,6.606,1.0,100.396,1.0,3.648,0.0,1.429,1.0,0.141041666667,1.0,196.5,1.0,35.1458333333,1.0,435.229166667,1.0,377.156,1.0,31.262,1.0,98.685,1.0,5.45833,1.0,151.97,0.958333,187.459,183.519,195.333,7.11063,10.1362,0.958333,12.5033,12.2405,13.0285,1.18182,-1.99846,0.958333,0.377231,-2.97735,-1.99846,-1.7763,0.729167,0.958333,0.958333,4.95002,3.34238,4.94637,4.98203,6.75832,6.44969,6.73066,6.94484,2.39825,2.06703,2.25072,2.39825,5.05438,4.99916,5.15485,5.15591,-9999,-9999
20060208,28.635,1.0,465.359,333.354,1.0,382.292,1.0,9.072,1.0,100.455,1.0,1.197,0.0,1.385,1.0,0.153333333333,1.0,230.666666667,1.0,43.7708333333,1.0,440.8125,1.0,374.9,1.0,31.728,1.0,98.604,1.0,8.4375,1.0,154.961,1.0,189.579,187.131,191.799,7.94429,8.31252,1.0,10.1695,10.0382,10.2886,1.1741,-2.30102,1.0,0.378482,-2.96512,-2.30102,-2.23036,0.916667,1.0,1.0,4.9753,3.41579,4.8857,4.9741,7.11605,6.56138,7.11605,7.27512,2.12906,1.93697,2.12906,2.15102,5.61819,5.54022,5.59881,5.65055,-9999,-9999
20060209,28.517,1.0,464.974,262.958,1.0,396.062,1.0,7.375,1.0,100.45,1.0,9.972,0.0,1.695,1.0,0.152978723404,0.979166666667,182.729166667,1.0,34.1666666667,1.0,441.395833333,1.0,381.546,1.0,32.166,1.0,98.571,1.0,6.29167,1.0,139.553,1.0,170.729,166.192,172.728,7.07466,6.55278,1.0,8.01667,7.80363,8.11053,1.05508,-1.30438,0.979167,0.359963,-2.08268,-1.30438,-1.2984,0.9375,0.979167,1.0,4.3577,3.20173,4.28073,4.3569,5.57691,5.37095,5.57691,5.66128,2.30044,2.10849,2.25105,2.33208,4.69501,4.69501,4.81122,4.85912,-9999,-9999
20060210,27.766,1.0,464.567,321.542,1.0,386.625,1.0,8.607,1.0,100.323,1.0,2.581,0.0,1.79,1.0,0.162222222222,0.9375,229.6875,1.0,40.4583333333,1.0,437.604166667,1.0,361.48,1.0,32.018,1.0,98.59,1.0,3.91667,1.0,171.184,1.0,208.551,200.697,211.878,7.61072,13.36,1.0,16.2763,15.6634,16.536,1.24924,-2.92112,1.0,0.370284,-3.05103,-2.92304,-2.90003,0.979167,1.0,1.0,3.81224,2.95485,3.83018,3.84007,6.71064,6.02402,6.71064,6.75129,2.69577,2.39904,2.42152,2.69577,5.64376,5.62533,5.67301,5.88817,-9999,-9999
20060211,27.857,1.0,464.139,298.104,1.0,387.625,1.0,8.994,1.0,100.254,1.0,4.315,0.0,2.0,1.0,0.181276595745,0.979166666667,211.166666667,1.0,37.9166666667,1.0,436.25,1.0,368.312,1.0,31.823,1.0,98.575,1.0,0.895833,1.0,163.058,0.979167,199.485,194.184,209.585,7.88693,4.48075,0.979167,5.48175,5.33608,5.75929,1.11085,-2.02074,1.0,0.363847,-2.41114,-2.00204,-2.00177,0.9375,1.0,1.0,3.5959,2.97889,3.61218,3.64418,5.64595,5.34079,5.61447,5.63292,3.35731,2.65676,2.84481,3.35731,5.22434,5.16749,5.27335,5.53871,-9999,-9999
