TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20110101,6.417,1.0,149.095,27.149,1.0,333.304,1.0,2.074,1.0,99.264,0.458333,9.144,1.0,5.174,0.458333,-9999,0.0,13.0905416667,1.0,70.3551458333,1.0,3.10853191489,0.979166666667,343.174270833,1.0,391.62,1.0,4.488,1.0,45.447,1.0,1.96281,1.0,13.0087,1.0,21.3894,-9999,-9999,1.04045,-16.5784,1.0,-26.517,-9999,-9999,1.2054,0.627074,1.0,0.134319,0.605967,0.631956,0.63455,1.0,1.0,1.0,1.01158,0.924109,0.997391,1.0282,0.353684,0.326056,0.362842,0.393755,1.66908,1.66908,1.76966,1.80016,0.0,0.0,0.0,0.0,-9999,-9999
20110102,-6.182,1.0,149.722,68.164,1.0,254.561,1.0,1.422,1.0,100.233,0.645833,0.0,1.0,4.092,0.645833,0.213096774194,0.645833333333,20.6948125,1.0,136.769583333,1.0,11.8777083333,1.0,287.766125,1.0,390.017,1.0,0.809,1.0,40.783,1.0,-21.1679,1.0,12.3665,1.0,21.2063,-9999,-9999,0.847169,6.83901,1.0,11.284,-9999,-9999,1.78301,1.01327,1.0,0.134174,0.969275,1.01043,1.02021,1.0,1.0,1.0,0.38692,0.351017,0.38692,0.407958,-0.625474,-0.624919,-0.612257,-0.598444,1.24175,1.11873,1.24854,1.31657,0.0,0.0,0.0,0.0,-9999,-9999
20110103,-2.521,1.0,150.407,99.361,1.0,266.668,1.0,1.972,1.0,100.089,0.6875,0.0,1.0,3.378,0.6875,0.212787878788,0.6875,45.7963541667,1.0,204.976395833,1.0,16.3920208333,1.0,301.457375,1.0,391.853,1.0,-0.26,1.0,38.93,1.0,-8.11225,1.0,16.8072,1.0,29.5334,-9999,-9999,0.984596,-0.927392,1.0,-1.56944,-9999,-9999,1.67331,0.814481,1.0,0.130606,0.789518,0.815154,0.823484,1.0,1.0,1.0,0.54932,0.493245,0.54932,0.573534,-0.273501,-0.284488,-0.265834,-0.249949,1.3012,1.3012,1.30918,1.38866,0.0,0.0,0.0,0.0,-9999,-9999
20110104,-0.773,1.0,151.152,77.128,1.0,284.248,1.0,2.212,1.0,99.419,0.666667,0.0,1.0,4.24,0.666667,0.23890625,0.666666666667,37.6329583333,1.0,155.770645833,1.0,12.485,1.0,309.796541667,1.0,392.396,1.0,-0.265,1.0,38.661,1.0,-10.7694,1.0,14.4198,1.0,25.3557,-9999,-9999,1.01448,-2.20257,1.0,-3.73009,-9999,-9999,1.7061,0.758047,1.0,0.13103,0.73362,0.758047,0.758787,0.979167,1.0,1.0,0.676674,0.531898,0.683532,0.688488,-0.0676222,-0.1988,-0.0787859,-0.0699986,1.21841,1.22765,1.31911,1.34063,0.0,0.0,0.0,0.0,-9999,-9999
20110105,-5.843,1.0,151.954,84.898,1.0,261.187,1.0,1.119,1.0,99.575,0.4375,0.0,1.0,1.716,0.4375,-9999,0.0,38.2509375,1.0,171.848020833,1.0,14.3128333333,1.0,291.556708333,1.0,394.41,1.0,-0.558,1.0,37.503,1.0,-18.6522,1.0,9.91494,1.0,17.1849,-9999,-9999,0.895812,10.7346,1.0,18.3641,-9999,-9999,2.16042,0.796563,1.0,0.134591,0.781965,0.797816,0.807027,1.0,0.979167,1.0,0.532366,0.3251,0.547073,0.554461,-0.248906,-0.472716,-0.252081,-0.23475,0.926558,0.926558,0.944775,1.01384,0.0,0.0,0.0,0.0,-9999,-9999
20110106,-3.448,1.0,152.815,27.297,1.0,291.245,1.0,0.863,1.0,98.409,0.395833,0.0,1.0,3.239,0.395833,-9999,0.0,3.52222916667,1.0,62.3616875,1.0,14.7803541667,1.0,299.579270833,1.0,393.762,1.0,-0.674,1.0,36.76,1.0,-6.9739,1.0,6.27199,1.0,10.7131,-9999,-9999,0.624221,-3.04284,1.0,-5.12895,-9999,-9999,1.04423,0.708013,1.0,0.130888,0.626597,0.702582,0.717218,1.0,1.0,1.0,0.769654,0.37834,0.769654,0.801044,0.0420204,-0.215352,0.0696776,0.0921428,0.854522,0.858886,0.895326,1.08942,0.0,0.0,0.0,0.0,-9999,-9999
20110107,-6.827,1.0,153.734,62.9,1.0,273.843,1.0,0.821,1.0,97.776,0.6875,0.0,1.0,2.749,0.6875,0.147121212121,0.6875,14.0991041667,1.0,134.902708333,1.0,35.7790625,1.0,286.112729167,1.0,392.615,1.0,-0.779,1.0,36.12,1.0,-8.31883,1.0,6.29886,1.0,10.6005,-9999,-9999,0.924356,2.03715,1.0,3.34992,-9999,-9999,1.80018,0.604871,1.0,0.136145,0.582579,0.59598,0.59998,1.0,1.0,1.0,0.576439,0.257692,0.576439,0.608532,-0.067884,-0.30421,-0.0149981,0.0125515,0.669856,0.675771,0.682488,0.837104,0.00324099,0.0,0.0,0.00703674,-9999,-9999
20110108,-9.382,1.0,154.71,90.557,1.0,247.742,1.0,0.839,1.0,98.592,0.104167,0.0,1.0,2.966,0.104167,-9999,0.0,4.61339583333,1.0,206.357916667,1.0,63.004,1.0,268.647875,1.0,394.537,0.729167,-0.891,1.0,35.336,1.0,-8.84181,1.0,5.14189,0.75,8.41717,-9999,-9999,0.651652,4.06016,0.979167,6.49004,-9999,-9999,1.35987,0.655008,0.916667,0.134375,0.634799,0.690148,0.711981,0.916667,0.916667,0.958333,0.413577,0.184232,0.413577,0.441451,-0.276788,-0.41287,-0.275097,-0.261364,0.538934,0.536648,0.550616,0.637819,0.0136716,0.0,0.0,0.0296611,-9999,-9999
20110109,-8.718,1.0,155.744,109.113,1.0,238.171,1.0,0.989,1.0,100.54,0.1875,0.0,1.0,2.274,0.1875,-9999,0.0,6.20270833333,1.0,230.569,1.0,69.1916875,1.0,269.540854167,1.0,395.078,0.6875,-1.165,1.0,34.227,1.0,-12.187,1.0,4.80792,0.6875,7.67255,-9999,-9999,0.696925,6.22907,0.979167,9.70054,-9999,-9999,1.60214,0.773942,0.916667,0.1344,0.71271,0.734634,0.76511,0.9375,0.9375,0.916667,0.423051,0.18717,0.423051,0.452523,-0.389445,-0.462073,-0.348738,-0.287017,0.589051,0.570167,0.607202,0.67235,0.0473768,0.0,0.0126765,0.0473768,-9999,-9999
20110110,-8.114,1.0,156.835,75.159,1.0,258.395,1.0,0.699,1.0,101.07,0.375,0.0,1.0,1.829,0.375,-9999,0.0,7.28704166667,1.0,178.177,1.0,48.6139375,1.0,276.059020833,1.0,395.615,0.645833,-1.452,1.0,32.971,1.0,-10.7134,1.0,4.34976,0.645833,6.66448,-9999,-9999,0.696896,4.04188,1.0,6.03709,-9999,-9999,1.63663,0.737238,0.979167,0.134452,0.67503,0.682692,0.702833,0.916667,0.916667,0.770833,0.417477,0.18335,0.417477,0.448712,-0.344267,-0.487304,-0.28867,-0.23398,0.752849,0.741254,0.752849,0.777798,0.0679586,0.0,0.0276544,0.0679586,-9999,-9999
20110111,-4.684,1.0,157.982,33.143,1.0,289.583,1.0,0.563,1.0,99.974,0.416667,0.0,1.0,3.701,0.416667,-9999,0.0,2.83727083333,1.0,91.1105625,1.0,24.4882916667,1.0,294.852083333,1.0,394.274,1.0,-1.326,1.0,32.33,1.0,-3.76696,1.0,2.98888,1.0,4.35887,-9999,-9999,0.45994,-0.645102,1.0,-0.915945,-9999,-9999,0.850917,0.738656,1.0,0.134432,0.677043,0.726573,0.733729,0.958333,1.0,1.0,0.523286,0.22771,0.523286,0.56287,-0.259159,-0.311351,-0.203287,-0.169361,0.900888,0.867036,0.900888,0.94247,0.0277614,0.0,0.0134857,0.0277614,-9999,-9999
20110112,-5.255,1.0,159.185,80.515,1.0,273.955,1.0,0.966,1.0,100.252,0.0416667,0.0,1.0,4.709,0.0416667,-9999,0.0,0.699854166667,1.0,190.571479167,1.0,64.3546666667,1.0,288.328791667,1.0,394.525,0.979167,-0.935,1.0,32.455,1.0,-0.904813,1.0,4.79658,0.979167,6.63909,-9999,-9999,0.526249,2.78345,1.0,3.74545,-9999,-9999,1.17984,0.751038,0.9375,0.134478,0.656818,0.731274,0.73759,0.645833,0.979167,0.979167,0.456312,0.196799,0.456312,0.495332,-0.332218,-0.398061,-0.294419,-0.239018,0.838565,0.829981,0.838565,0.866355,0.0225633,0.0,0.00955277,0.0296438,-9999,-9999
20110113,-7.755,1.0,160.445,74.612,1.0,267.485,1.0,0.719,1.0,101.09,0.291667,0.0,1.0,2.889,0.291667,-9999,0.0,2.77835416667,1.0,185.75125,1.0,59.1760625,1.0,279.015145833,1.0,393.796,0.854167,-0.844,1.0,32.843,1.0,-2.10975,1.0,2.93803,0.854167,3.84982,-9999,-9999,0.526021,-2.22464,0.979167,-2.87942,-9999,-9999,1.41889,0.782418,0.875,0.134472,0.592899,0.749625,0.755991,0.6875,0.854167,0.854167,0.322051,0.13737,0.322051,0.355593,-0.45795,-0.494826,-0.431244,-0.395933,0.78898,0.789877,0.792792,0.804966,0.0,0.0,0.0,0.0016742,-9999,-9999
20110114,-6.545,1.0,161.759,65.881,1.0,276.687,1.0,0.786,1.0,100.786,0.208333,0.0,1.0,2.469,0.208333,-9999,-9999,3.13714583333,1.0,169.245791667,1.0,53.820875,1.0,284.839229167,1.0,393.943,1.0,-0.778,1.0,33.191,1.0,-1.41633,1.0,2.33614,1.0,2.9403,-9999,-9999,0.548255,-3.38997,1.0,-4.19406,-9999,-9999,0.92127,0.749785,0.875,0.133322,0.698921,0.723852,0.733338,0.916667,0.979167,0.958333,0.340578,0.135713,0.340578,0.380826,-0.4061,-0.514444,-0.389454,-0.352627,0.901382,0.898462,0.904365,0.911705,0.0,0.0,0.0,0.00470247,-9999,-9999
20110115,-2.713,1.0,163.128,55.282,1.0,291.842,1.0,1.346,1.0,99.721,0.25,0.0,1.0,4.747,0.25,-9999,0.0,0.713833333333,1.0,132.88075,1.0,45.1555208333,1.0,300.566770833,1.0,395.782,0.75,-0.714,1.0,33.535,1.0,-0.643167,1.0,5.127,0.8125,6.39875,-9999,-9999,0.505718,-2.47755,0.791667,-3.03905,-9999,-9999,1.06597,0.49509,0.729167,0.131737,0.459522,0.462089,0.4635,0.791667,0.75,0.8125,0.659355,0.365914,0.657808,0.696778,0.105138,-0.0936096,0.195719,0.234689,1.0967,1.09157,1.1003,1.11626,0.0,0.0,0.0,0.00552984,-9999,-9999
20110116,-8.766,1.0,164.552,95.871,1.0,253.404,1.0,1.147,1.0,100.553,0.1875,0.0,1.0,2.055,0.1875,-9999,0.0,1.30277083333,1.0,207.6308125,1.0,72.9005833333,1.0,273.377458333,1.0,393.045,0.958333,-0.656,1.0,33.867,1.0,-3.06098,1.0,2.91513,0.958333,3.56205,-9999,-9999,0.460417,-3.34692,0.979167,-4.01798,-9999,-9999,0.898824,0.767772,0.375,0.119041,0.593946,0.861466,0.970697,0.479167,0.4375,0.8125,0.440348,0.379045,0.435715,0.457979,-0.338533,-0.498234,-0.430997,-0.229292,0.982782,0.956814,0.97947,0.988777,0.0,0.0,0.0,0.00786042,-9999,-9999
20110117,-6.415,1.0,166.03,90.907,1.0,271.953,1.0,1.212,1.0,99.909,0.25,0.0,1.0,3.345,0.25,-9999,0.0,7.53954166667,1.0,211.6275625,1.0,70.0397708333,1.0,284.5408125,1.0,395.32,0.979167,-0.641,1.0,34.086,1.0,-3.12485,1.0,4.03562,0.979167,4.86658,-9999,-9999,0.477502,-2.84483,1.0,-3.34088,-9999,-9999,0.877852,0.790111,0.625,0.126338,0.638832,0.836461,0.891619,0.75,0.729167,0.916667,0.670555,0.655387,0.677671,0.689836,-0.130652,-0.212707,-0.179706,-0.113865,1.14201,1.10519,1.13395,1.15038,0.0,0.0,0.0,0.00578912,-9999,-9999
20110118,1.808,1.0,167.561,30.353,1.0,322.904,1.0,0.694,1.0,98.973,0.25,2.032,1.0,3.435,0.25,-9999,0.0,9.5899375,1.0,82.9892083333,1.0,21.9568958333,1.0,320.984145833,1.0,398.267,0.895833,-0.573,1.0,34.614,1.0,1.92973,1.0,9.01802,0.770833,10.7305,-9999,-9999,0.840909,-1.39919,0.833333,-1.64316,-9999,-9999,0.745519,0.733425,0.875,0.135522,0.71094,0.774197,0.79185,0.875,0.875,0.875,1.41313,1.36609,1.38442,1.41313,0.663729,0.58905,0.601414,0.663729,1.52092,1.47885,1.52092,1.55358,0.0,0.0,0.0,0.00138119,-9999,-9999
20110119,-4.755,1.0,169.144,26.651,1.0,290.877,1.0,0.585,1.0,99.651,0.833333,0.0,1.0,3.079,0.833333,0.238025,0.833333333333,3.6081875,1.0,67.5999375,1.0,19.0333125,1.0,294.0478125,1.0,396.137,1.0,-0.501,1.0,35.57,1.0,0.498833,1.0,2.32293,1.0,2.77401,-9999,-9999,0.458178,-2.76984,1.0,-3.22479,-9999,-9999,1.73284,0.621607,0.916667,0.136082,0.530864,0.624851,0.635807,0.791667,0.916667,0.916667,0.932759,0.860218,0.919086,0.923633,0.308207,0.279181,0.292953,0.313818,1.37098,1.30886,1.35399,1.38364,0.0,0.0,0.0,0.000724526,-9999,-9999
20110120,-5.938,1.0,170.78,51.272,1.0,286.146,1.0,0.806,1.0,99.733,0.729167,0.0,1.0,1.922,0.729167,0.129342857143,0.729166666667,9.26179166667,1.0,126.127854167,1.0,37.5524791667,1.0,289.337125,1.0,395.785,1.0,-0.499,1.0,36.339,1.0,-3.95435,1.0,1.99713,1.0,2.36473,-9999,-9999,0.453136,-2.92762,1.0,-3.37886,-9999,-9999,1.15606,0.822902,0.875,0.137342,0.753801,0.852505,0.85945,0.604167,0.875,0.9375,0.905156,0.723758,0.886706,0.903986,-0.0113295,-0.0144604,0.0273471,0.0450342,1.40566,1.33564,1.37651,1.4198,0.0,0.0,0.0,0.000456728,-9999,-9999
20110121,-10.481,1.0,172.467,108.467,1.0,245.211,1.0,0.999,1.0,99.587,0.166667,0.0,1.0,4.161,0.166667,-9999,-9999,2.18279166667,1.0,240.8285625,1.0,82.9358541667,1.0,266.458041667,1.0,392.994,1.0,-0.495,1.0,37.163,1.0,-5.37681,1.0,5.23888,1.0,6.22568,-9999,-9999,0.534709,-0.681934,1.0,-0.789969,-9999,-9999,0.939346,0.833295,0.708333,0.0980567,0.629861,0.950965,1.04394,0.25,0.75,1.0,0.529954,0.420478,0.529954,0.57214,-0.363849,-0.459021,-0.392277,-0.291428,1.20095,1.07151,1.18112,1.20095,0.0,0.0,0.0,0.0,-9999,-9999
20110122,-12.486,1.0,174.204,87.869,1.0,243.127,1.0,0.694,1.0,99.556,0.416667,0.0,1.0,3.439,0.416667,-9999,0.0,0.691020833333,1.0,219.6070625,1.0,67.0900833333,1.0,261.448916667,1.0,394.486,1.0,-0.444,1.0,37.31,1.0,-6.47656,1.0,4.68395,1.0,5.63373,-9999,-9999,0.492844,-0.600814,1.0,-0.704657,-9999,-9999,1.20258,0.742375,0.791667,0.0311881,0.637434,0.881107,0.888467,0.5625,0.875,0.875,0.386248,0.313931,0.386248,0.415418,-0.400982,-0.472961,-0.442013,-0.345132,1.03735,0.890692,1.02235,1.037,0.0,0.0,0.0,0.0,-9999,-9999
20110123,-12.909,1.0,175.992,127.753,1.0,220.873,1.0,0.931,1.0,100.553,0.270833,0.254,1.0,1.96,0.270833,-9999,0.0,-2.89370833333,1.0,295.266145833,1.0,93.9435416667,1.0,255.022625,1.0,394.231,1.0,-0.472,1.0,37.07,1.0,-8.4775,1.0,4.95696,1.0,6.07544,-9999,-9999,0.480416,4.05318,1.0,4.84639,-9999,-9999,0.749698,0.910007,0.875,0.0311881,0.80317,0.984877,1.04446,0.520833,0.875,0.9375,0.329045,0.27341,0.329045,0.350569,-0.616552,-0.692556,-0.644624,-0.572408,0.972985,0.820185,0.943593,0.965024,0.0,0.0,0.0,0.0,-9999,-9999
20110124,-7.303,1.0,177.829,50.162,1.0,281.037,1.0,0.776,1.0,100.243,0.604167,0.0,1.0,3.003,0.604167,0.150103448276,0.604166666667,6.13525,1.0,144.595666667,1.0,40.677,1.0,284.141041667,1.0,395.012,1.0,-0.567,1.0,36.523,1.0,-6.2665,1.0,3.74383,1.0,4.69755,-9999,-9999,0.454695,1.37672,1.0,1.67702,-9999,-9999,0.706114,0.906996,1.0,0.0315276,0.823365,0.95793,0.980949,0.729167,1.0,1.0,0.601019,0.51711,0.601019,0.614336,-0.365088,-0.362435,-0.34722,-0.310926,1.15864,1.09916,1.11815,1.15864,0.0,0.0,0.0,0.0,-9999,-9999
20110125,-2.551,1.0,179.715,47.118,1.0,300.456,1.0,0.882,1.0,100.037,0.354167,0.0,1.0,2.308,0.354167,-9999,0.0,5.1425,1.0,130.771854167,1.0,38.0596875,1.0,304.123145833,1.0,395.738,1.0,-0.525,1.0,36.386,1.0,-0.400104,1.0,2.48298,1.0,3.18887,-9999,-9999,0.448143,0.0841315,1.0,0.105423,-9999,-9999,0.873352,0.765793,0.9375,0.0311881,0.758662,0.769186,0.78102,0.979167,0.9375,0.9375,0.797829,0.710318,0.797829,0.801199,-0.0378124,-0.0378404,0.0182351,0.0286423,1.32539,1.25597,1.29153,1.36421,0.0,0.0,0.0,0.0,-9999,-9999
20110126,-2.637,1.0,181.649,57.557,1.0,299.572,1.0,1.036,1.0,99.649,0.270833,0.254,1.0,2.011,0.270833,-9999,0.0,7.60483333333,1.0,153.201625,1.0,45.1749375,1.0,304.060083333,1.0,395.559,1.0,-0.494,1.0,36.628,1.0,-0.814813,1.0,1.82592,1.0,2.39898,-9999,-9999,0.470915,-0.983466,1.0,-1.25485,-9999,-9999,0.756403,0.71912,0.9375,0.0311881,0.711701,0.72333,0.736635,0.979167,0.9375,0.916667,0.693177,0.647987,0.693177,0.694523,-0.0622535,-0.0620444,-0.0360536,-0.0280156,1.34488,1.27534,1.30224,1.36566,0.0,0.0,0.0,0.0,-9999,-9999
20110127,-3.752,1.0,183.63,66.823,1.0,293.669,1.0,0.767,1.0,99.362,0.375,0.0,1.0,2.959,0.375,-9999,0.0,9.22664583333,1.0,172.08975,1.0,52.1180833333,1.0,298.799708333,1.0,393.41,1.0,-0.462,1.0,37.066,1.0,-0.769083,1.0,2.50061,1.0,3.35881,-9999,-9999,0.459199,0.0742372,1.0,0.0968833,-9999,-9999,0.728087,0.587301,1.0,0.0311881,0.584077,0.587301,0.609025,1.0,1.0,1.0,0.556256,0.548836,0.556256,0.577044,-0.0362145,-0.0359698,-0.0278209,-0.0222582,1.28423,1.20927,1.23732,1.29506,0.0,0.0,0.0,0.0,-9999,-9999
20110128,-3.039,1.0,185.658,82.749,1.0,293.58,1.0,0.821,1.0,99.247,0.104167,0.508,1.0,2.565,0.104167,-9999,-9999,7.29677083333,1.0,201.728979167,1.0,66.6985208333,1.0,301.765291667,1.0,394.647,0.979167,-0.444,1.0,37.532,1.0,-0.418312,1.0,1.12977,1.0,1.55023,-9999,-9999,0.444268,-0.951979,0.9375,-1.27959,-9999,-9999,0.700393,0.697057,0.958333,0.0308629,0.685391,0.701828,0.708351,0.979167,0.958333,0.9375,0.583862,0.583612,0.583781,0.61199,-0.113288,-0.117977,-0.0985467,-0.0932264,1.34537,1.26744,1.29607,1.34953,0.0,0.0,0.0,0.0,-9999,-9999
20110129,-2.8,1.0,187.731,72.319,1.0,298.99,1.0,0.9,1.0,99.389,0.208333,0.0,1.0,2.364,0.208333,-9999,0.0,9.9520625,1.0,181.105416667,1.0,58.1125,1.0,302.939229167,1.0,395.243,0.979167,-0.427,1.0,37.998,1.0,0.0101875,1.0,1.54745,1.0,2.16818,-9999,-9999,0.423831,-0.757414,0.958333,-1.04001,-9999,-9999,0.71464,0.653999,0.854167,0.0305055,0.653999,0.667549,0.689736,0.854167,0.875,0.875,0.603051,0.602333,0.602818,0.623685,-0.0512175,-0.0645303,-0.0601491,-0.0516977,1.37972,1.29728,1.33721,1.37972,0.0,0.0,0.0,0.0,-9999,-9999
20110130,-5.245,1.0,189.848,122.3,1.0,269.568,1.0,1.053,1.0,100.524,0.104167,0.254,1.0,1.984,0.104167,-9999,0.0,8.88960416667,1.0,270.446895833,1.0,93.7077916667,1.0,288.5343125,1.0,393.642,1.0,-0.403,1.0,38.497,1.0,-0.164167,1.0,2.88928,1.0,4.12368,-9999,-9999,0.534326,-2.94362,1.0,-4.16117,-9999,-9999,0.770959,0.567185,0.958333,0.0401435,0.567185,0.587204,0.587296,0.958333,0.958333,0.958333,0.495719,0.495566,0.49567,0.511495,-0.0715231,-0.0865679,-0.0784965,-0.0716189,1.16803,1.09659,1.11727,1.16209,0.0,0.0,0.0,0.0,-9999,-9999
20110131,-10.558,1.0,192.009,118.741,1.0,251.113,1.0,0.692,1.0,101.032,0.1875,0.0,1.0,4.216,0.1875,-9999,0.0,11.2930416667,1.0,269.589375,1.0,89.8155625,1.0,268.059833333,1.0,390.655,0.979167,-0.39,1.0,38.887,1.0,-4.33033,1.0,1.97996,0.979167,2.92444,-9999,-9999,0.477076,-9.47542,0.979167,-13.8664,-9999,-9999,1.45222,0.616667,0.875,0.0414429,0.608748,0.663905,0.664217,0.875,0.895833,0.895833,0.279849,0.279849,0.280811,0.290827,-0.336435,-0.37339,-0.363564,-0.328809,0.696479,0.648327,0.670275,0.691453,0.0,0.0,0.0,0.0,-9999,-9999
20110201,-8.568,1.0,194.213,61.577,1.0,278.249,1.0,0.523,1.0,100.217,0.229167,0.0,1.0,6.235,0.229167,-9999,0.0,9.02785416667,1.0,175.669520833,1.0,51.7131458333,1.0,279.132333333,1.0,390.001,0.979167,-0.402,1.0,38.942,1.0,-3.19317,1.0,1.18786,0.979167,1.80603,-9999,-9999,0.465006,-6.06239,1.0,-9.1348,-9999,-9999,1.29276,0.40843,0.8125,0.0412342,0.40843,0.419259,0.419259,0.8125,0.8125,0.8125,0.355551,0.355551,0.356035,0.363333,-0.0526864,-0.0561755,-0.0546676,-0.0523682,0.80992,0.757098,0.786367,0.798269,0.0,0.0,0.0,0.0,-9999,-9999
20110202,-5.909,1.0,196.459,88.623,1.0,280.674,1.0,0.787,1.0,99.383,0.354167,0.0,1.0,4.966,0.354167,-9999,0.0,5.82104166667,1.0,227.640854167,1.0,73.582625,1.0,288.945125,1.0,390.652,0.979167,-0.395,1.0,38.96,1.0,-2.7829,1.0,3.29563,0.979167,5.15371,-9999,-9999,0.596006,-0.781788,1.0,-1.21192,-9999,-9999,0.845717,0.471114,0.9375,0.0414429,0.4702,0.471114,0.471114,0.9375,0.9375,0.9375,0.475352,0.474764,0.475325,0.476961,0.00401733,-0.000198962,0.00422964,0.00584693,0.931862,0.871208,0.89602,0.909609,0.0,0.0,0.0,0.0,-9999,-9999
20110203,-10.126,1.0,198.745,150.485,1.0,231.513,1.0,0.914,1.0,101.07,0.5,0.0,1.0,3.381,0.5,-9999,0.0,1.687,1.0,345.255291667,1.0,112.816145833,1.0,265.6690625,1.0,392.474,1.0,-0.423,1.0,38.924,1.0,-8.466,1.0,3.45659,1.0,5.52771,-9999,-9999,0.697807,-15.2779,1.0,-24.2241,-9999,-9999,1.51938,0.532787,1.0,0.0424943,0.532787,0.532787,0.532787,1.0,1.0,1.0,0.316925,0.317092,0.317519,0.319728,-0.215695,-0.215623,-0.214599,-0.212931,0.407652,0.382337,0.385908,0.409881,0.0,0.0,0.0,0.0,-9999,-9999
20110204,-8.199,1.0,201.072,152.795,1.0,240.397,1.0,1.508,1.0,100.229,0.479167,0.0,1.0,4.362,0.479167,-9999,-9999,4.56858333333,1.0,356.141583333,1.0,113.375,1.0,273.2173125,1.0,391.871,0.979167,-0.53,1.0,38.549,1.0,-7.69204,1.0,7.46003,1.0,12.144,-9999,-9999,0.776975,-12.0262,1.0,-19.4938,-9999,-9999,1.41402,0.474843,0.979167,0.0410456,0.474843,0.474843,0.474843,0.979167,0.979167,0.979167,0.465718,0.464399,0.465071,0.465619,-0.00919372,-0.0112486,-0.00977206,-0.00912737,0.463653,0.436592,0.463072,0.471608,0.0,0.0,0.0,0.0,-9999,-9999
20110205,-6.217,1.0,203.438,49.144,1.0,275.541,1.0,0.572,1.0,98.834,0.270833,0.0,1.0,2.23,0.270833,-9999,0.0,-4.16322916667,1.0,163.000270833,1.0,46.00925,1.0,284.168645833,1.0,392.76,0.958333,-0.588,1.0,38.034,1.0,-6.39569,1.0,3.8667,1.0,6.43662,-9999,-9999,0.52227,-4.66213,0.958333,-7.72844,-9999,-9999,0.991978,0.463806,0.958333,0.0464754,0.463806,0.463806,0.463806,0.958333,0.958333,0.958333,0.629197,0.621948,0.625834,0.628301,0.165014,0.160956,0.164387,0.165378,0.680702,0.658397,0.680271,0.686235,0.0,0.0,0.0,0.0,-9999,-9999
20110206,-2.128,1.0,205.842,62.743,1.0,303.237,1.0,0.607,1.0,99.471,0.354167,0.0,1.0,2.861,0.354167,-9999,0.0,3.2001875,1.0,187.027291667,1.0,56.4478541667,1.0,306.032229167,1.0,390.657,1.0,-0.536,1.0,37.814,1.0,-0.466479,1.0,4.24735,1.0,7.2264,-9999,-9999,0.555195,-6.68192,1.0,-11.313,-9999,-9999,0.845097,0.63276,0.875,0.0473678,0.62562,0.63276,0.641828,0.875,0.875,0.875,0.81117,0.792556,0.807186,0.809495,0.177242,0.157235,0.177242,0.182617,1.13049,1.10994,1.1199,1.13493,0.0,0.0,0.0,0.0,-9999,-9999
20110207,-1.244,1.0,208.282,80.456,1.0,303.976,1.0,0.941,1.0,99.467,0.104167,0.254,1.0,2.67,0.104167,-9999,0.0,5.86070833333,1.0,214.372375,1.0,68.8463333333,1.0,309.343166667,1.0,390.637,0.9375,-0.477,1.0,37.906,1.0,0.984208,1.0,7.00129,0.9375,12.1676,-9999,-9999,0.648876,-8.04854,0.9375,-13.8744,-9999,-9999,0.911376,0.484718,0.854167,0.0475751,0.477654,0.484718,0.490706,0.854167,0.854167,0.854167,0.751557,0.734383,0.748667,0.750468,0.26575,0.249595,0.26575,0.27117,1.38569,1.37795,1.38715,1.38917,0.0,0.0,0.0,0.0,-9999,-9999
