TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20070101,-10.073,0.0,127.785,75.031,0.645833,208.112,0.0,0.606,0.0,100.237,0.0,0.0,0.0,1.783,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,10.5937,-9999,-9999,-9999,68.754,0.0,47.2633,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.132889,0.12096,0.127736,0.137413,-0.0221028,-0.0653176,-0.0354146,-0.0271086,0.428296,0.00307177,0.428296,0.518236,0.361714,0.215945,0.363132,0.452121,-9999,-9999
20070102,-11.428,0.0,128.407,74.32,0.645833,205.352,0.0,0.629,0.0,100.632,0.0,0.0,0.0,1.365,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,9.92978,-9999,-9999,-9999,29.1034,0.0,19.4629,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.115444,0.104678,0.110899,0.119478,-0.0519323,-0.0583079,-0.0521773,-0.0462967,0.405083,0.00232141,0.405083,0.490148,0.360906,0.215057,0.362427,0.451328,-9999,-9999
20070103,-10.191,0.0,129.089,75.284,0.645833,207.257,0.0,0.831,0.0,100.707,0.0,0.0,0.0,1.169,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,20.6307,-9999,-9999,-9999,34.0375,0.0,21.809,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.133113,0.121294,0.127974,0.137613,-0.280908,-0.334396,-0.304042,-0.287076,0.425677,0.0034246,0.425677,0.515066,0.362693,0.216592,0.364083,0.453277,-9999,-9999
20070104,-9.663,0.0,129.829,75.733,0.645833,211.319,0.0,0.721,0.0,100.397,0.0,0.0,0.0,2.047,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,9.8742,-9999,-9999,-9999,68.754,0.0,44.0531,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.142648,0.130389,0.13721,0.147298,-0.0123431,-0.0554366,-0.0259916,-0.0176655,0.433809,0.00443783,0.433809,0.524906,0.363534,0.217293,0.364868,0.454203,-9999,-9999
20070105,-7.221,0.0,130.629,50.285,0.645833,241.808,0.0,0.571,0.0,99.6,0.0,0.112,0.0,2.61,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,9.51382,-9999,-9999,-9999,29.1034,0.0,18.6475,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.178013,0.163653,0.171387,0.183351,0.0106365,-0.00107636,0.0105504,0.0140007,0.474397,0.006586,0.474397,0.574017,0.312204,0.174079,0.314679,0.397711,-9999,-9999
20070106,-9.506,0.0,131.486,43.395,0.645833,247.357,0.0,0.518,0.0,99.534,0.0,0.071,0.0,4.436,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,20.6307,-9999,-9999,-9999,34.0375,0.0,21.809,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.139505,0.127067,0.134112,0.144232,-0.274516,-0.327845,-0.297207,-0.281056,0.438282,0.00304741,0.438282,0.530318,0.293284,0.159397,0.29689,0.376261,-9999,-9999
20070107,-12.272,0.0,132.402,79.128,0.645833,196.627,0.0,0.743,0.0,99.958,0.0,0.0,0.0,2.634,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,10.9257,-9999,-9999,-9999,68.754,0.0,48.7444,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.102106,0.0920787,0.0979993,0.105802,-0.0528854,-0.0969361,-0.0645417,-0.0570151,0.391381,0.00146079,0.391381,0.473568,0.369927,0.222677,0.370824,0.461239,-9999,-9999
20070108,-17.895,0.0,133.376,85.849,0.645833,190.486,0.0,0.095,0.0,100.094,0.0,0.0,0.0,3.343,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,10.653,-9999,-9999,-9999,29.1034,0.0,20.8804,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.0430048,0.0376109,0.0411001,0.0448679,-0.124372,-0.13286,-0.121483,-0.11689,0.291358,0.00012671,0.291358,0.352541,0.378369,0.230903,0.378614,0.470062,-9999,-9999
20070109,-18.392,0.0,134.407,88.232,0.645833,177.106,0.0,0.123,0.0,100.533,0.0,0.0,0.0,3.625,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,16.6216,-9999,-9999,-9999,34.0375,0.0,17.5709,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.040818,0.0357018,0.0390104,0.0425858,-0.373203,-0.427388,-0.394519,-0.375453,0.282041,0.000128851,0.282041,0.341268,0.381482,0.233958,0.381708,0.473299,-9999,-9999
20070110,-14.329,0.0,135.496,84.487,0.645833,176.881,0.0,0.908,0.0,100.682,0.0,0.0,0.0,2.525,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.27545,-9999,-9999,-9999,68.754,0.0,36.9204,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.0782565,0.0699729,0.0750051,0.0812446,-0.076735,-0.121503,-0.0877521,-0.0819901,0.355345,0.000768219,0.355345,0.429965,0.378438,0.230248,0.378693,0.470441,-9999,-9999
20070111,-14.931,0.0,136.643,84.377,0.645833,175.689,0.0,0.721,0.0,100.54,0.0,0.0,0.0,2.255,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.07622,-9999,-9999,-9999,29.1034,0.0,15.8298,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.0718396,0.0640587,0.0688239,0.0746286,-0.0955367,-0.10267,-0.0958421,-0.0895744,0.344655,0.00063539,0.344655,0.417031,0.378882,0.230421,0.379139,0.471025,-9999,-9999
20070112,-16.33,0.0,137.846,86.571,0.645833,180.449,0.0,0.441,0.0,100.448,0.0,0.0,0.0,2.187,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,17.2904,-9999,-9999,-9999,34.0375,0.0,18.2779,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.0572723,0.0506408,0.0548094,0.0596079,-0.356749,-0.409835,-0.372013,-0.360074,0.319732,0.000317522,0.319732,0.386873,0.38164,0.23311,0.381881,0.473899,-9999,-9999
20070113,-15.207,0.0,139.106,85.919,0.645833,190.938,0.0,0.575,0.0,100.285,0.0,0.0,0.0,2.066,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.33947,-9999,-9999,-9999,68.754,0.0,37.206,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.07,0.0624119,0.0670603,0.0727198,-0.0849915,-0.130032,-0.0969396,-0.089739,0.339511,0.000623824,0.339511,0.410806,0.38104,0.23243,0.381286,0.473311,-9999,-9999
20070114,-12.264,0.0,140.422,85.204,0.645833,201.553,0.0,0.75,0.0,100.276,0.0,0.0,0.0,1.852,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.07622,-9999,-9999,-9999,29.1034,0.0,15.8298,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.103866,0.093817,0.0997144,0.107588,-0.06351,-0.0700343,-0.06351,-0.0582323,0.391021,0.00169832,0.391021,0.473133,0.380267,0.231652,0.380517,0.472495,-9999,-9999
20070115,-11.638,0.0,141.795,85.518,0.645833,203.196,0.0,0.709,0.0,100.218,0.0,0.0,0.0,1.875,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,17.577,-9999,-9999,-9999,34.0375,0.0,18.5808,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.113682,0.103094,0.109208,0.117652,-0.300339,-0.353523,-0.322727,-0.305638,0.401182,0.00238398,0.401182,0.485428,0.380881,0.232217,0.381127,0.473121,-9999,-9999
20070116,-9.802,0.0,143.222,85.861,0.645833,209.344,0.0,0.979,0.0,99.842,0.0,0.0,0.0,2.517,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.35547,-9999,-9999,-9999,68.754,0.0,37.2774,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.139201,0.127048,0.133862,0.143854,-0.0157903,-0.058902,-0.0293334,-0.0210026,0.432005,0.00387454,0.432005,0.522723,0.381529,0.2326,0.381777,0.473971,-9999,-9999
20070117,-8.105,0.0,144.705,80.956,0.645833,218.424,0.0,0.995,0.0,99.753,0.0,0.0,0.0,2.37,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.07622,-9999,-9999,-9999,29.1034,0.0,15.8298,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.163479,0.149869,0.157323,0.168472,-0.00389709,-0.014078,-0.00400196,-1.91763e-05,0.46029,0.00535604,0.46029,0.556948,0.376303,0.227214,0.376922,0.468561,-9999,-9999
20070118,-9.948,0.0,146.242,89.329,0.645833,197.508,0.0,0.92,0.0,100.24,0.0,0.0,0.0,2.574,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,17.4584,-9999,-9999,-9999,34.0375,0.0,18.4555,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.136008,0.123969,0.130764,0.140596,-0.278012,-0.331434,-0.301299,-0.284325,0.429949,0.00340694,0.429949,0.520235,0.387517,0.237848,0.387738,0.480475,-9999,-9999
20070119,-10.248,0.0,147.833,89.125,0.645833,202.8,0.0,0.77,0.0,100.324,0.0,0.0,0.0,2.034,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.33438,-9999,-9999,-9999,68.754,0.0,37.1833,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.130291,0.118512,0.125225,0.134748,-0.0247005,-0.0679832,-0.0378446,-0.0296118,0.425399,0.002898,0.425399,0.514731,0.387643,0.237821,0.387866,0.48065,-9999,-9999
20070120,-10.704,0.0,149.478,80.758,0.625,212.152,0.0,0.658,0.0,100.485,0.0,0.0,0.0,1.478,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.05416,-9999,-9999,-9999,29.1034,0.0,15.7865,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.126286,0.114918,0.121383,0.130595,-0.0410907,-0.0474603,-0.0419371,-0.0358454,0.416933,0.0032011,0.416933,0.504486,0.383387,0.229637,0.384694,0.478815,-9999,-9999
20070121,-11.181,0.0,151.175,84.701,0.625,206.666,0.0,0.642,0.0,100.544,0.0,0.0,0.0,1.857,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,17.3958,-9999,-9999,-9999,34.0375,0.0,18.3893,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.120818,0.109851,0.116112,0.124965,-0.293203,-0.346607,-0.316343,-0.298791,0.408577,0.00300573,0.408577,0.494376,0.39033,0.235394,0.391259,0.486667,-9999,-9999
20070122,-11.797,0.0,152.926,93.542,0.625,199.027,0.0,0.694,0.0,100.673,0.0,0.0,0.0,2.153,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.35655,-9999,-9999,-9999,68.754,0.0,37.2822,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.109465,0.0990266,0.105115,0.113348,-0.0455268,-0.0893888,-0.057177,-0.049668,0.39912,0.00194617,0.39912,0.482933,0.402773,0.246934,0.403019,0.499977,-9999,-9999
20070123,-11.252,0.0,154.728,94.386,0.625,200.579,0.0,0.79,0.0,100.595,0.0,0.0,0.0,2.393,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.17576,-9999,-9999,-9999,29.1034,0.0,16.0249,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.118559,0.107651,0.113916,0.122664,-0.0488177,-0.0553708,-0.0492041,-0.0432892,0.407797,0.00266968,0.407797,0.493432,0.404794,0.248449,0.405037,0.502327,-9999,-9999
20070124,-10.591,0.0,156.581,96.378,0.625,202.92,0.0,0.891,0.0,100.345,0.0,0.0,0.0,2.18,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,17.8769,-9999,-9999,-9999,34.0375,0.0,18.8979,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.129484,0.118014,0.124489,0.133856,-0.284537,-0.338168,-0.308527,-0.290494,0.418316,0.00359334,0.418316,0.50616,0.408047,0.251356,0.408277,0.505914,-9999,-9999
20070125,-9.409,0.0,158.484,96.551,0.625,209.054,0.0,1.022,0.0,100.013,0.0,0.0,0.0,1.585,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,8.6648,-9999,-9999,-9999,68.754,0.0,38.6575,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.146455,0.133991,0.140892,0.151122,-0.00853671,-0.0515349,-0.0224118,-0.013995,0.437957,0.00482918,0.437957,0.529925,0.408905,0.251914,0.409134,0.506927,-9999,-9999
20070126,-8.924,0.0,160.438,97.616,0.625,209.979,0.0,1.01,0.0,99.897,0.0,0.0,0.0,2.213,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.45323,-9999,-9999,-9999,29.1034,0.0,16.5687,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.15371,0.140832,0.147907,0.158428,-0.0136663,-0.0224257,-0.0142802,-0.009406,0.445929,0.00533124,0.445929,0.539571,0.410994,0.253602,0.411218,0.509301,-9999,-9999
20070127,-9.805,0.0,162.441,93.78,0.625,206.97,0.0,0.549,0.0,100.183,0.0,0.0,0.0,2.589,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,18.691,-9999,-9999,-9999,34.0375,0.0,19.7585,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.136628,0.124466,0.131348,0.141253,-0.277393,-0.330781,-0.300058,-0.283767,0.432792,0.00324678,0.432792,0.523675,0.406537,0.248905,0.406787,0.50466,-9999,-9999
20070128,-8.981,0.0,164.493,101.612,0.625,210.291,0.0,1.094,0.0,99.897,0.0,0.0,0.0,3.005,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,9.09389,-9999,-9999,-9999,68.754,0.0,40.5718,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.154602,0.141765,0.148785,0.159318,-0.000389449,-0.0432005,-0.0146683,-0.00612794,0.444442,0.00552804,0.444442,0.537772,0.417772,0.259274,0.417972,0.516836,-9999,-9999
20070129,-5.842,0.0,166.592,29.899,0.625,251.088,0.0,1.582,0.0,99.252,0.0,1.046,0.0,5.553,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,8.94636,-9999,-9999,-9999,29.1034,0.0,17.5353,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.202374,0.186872,0.194981,0.208267,0.0349972,0.0197515,0.0339293,0.037791,0.495768,0.00913686,0.495768,0.599875,0.262842,0.130903,0.268324,0.345969,-9999,-9999
20070130,-12.499,0.0,168.738,107.694,0.625,185.068,0.0,0.966,0.0,99.572,0.0,0.0,0.0,2.804,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,19.8,-9999,-9999,-9999,34.0375,0.0,20.9308,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.0996083,0.0897722,0.0955926,0.103228,-0.314413,-0.367162,-0.335296,-0.319251,0.387355,0.00139898,0.387355,0.468697,0.425987,0.266846,0.426146,0.5256,-9999,-9999
20070131,-10.302,0.0,170.93,48.432,0.625,235.297,0.0,0.951,0.0,100.043,0.0,0.655,0.0,5.464,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,9.658,-9999,-9999,-9999,68.754,0.0,43.0886,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.127983,0.116238,0.122978,0.132405,-0.0270082,-0.0703256,-0.0401295,-0.0318521,0.425043,0.00243483,0.425043,0.514299,0.319633,0.174401,0.323343,0.409596,-9999,-9999
20070201,-13.96,0.0,173.169,107.843,0.625,176.527,0.0,0.929,0.0,100.281,0.0,0.0,0.0,3.461,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,9.48029,-9999,-9999,-9999,29.1034,0.0,18.5818,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.0823307,0.0737369,0.0789311,0.0854426,-0.0850456,-0.0918564,-0.0850456,-0.079713,0.361862,0.000867797,0.361862,0.437851,0.426929,0.267527,0.427086,0.526657,-9999,-9999
20070202,-12.723,0.0,175.451,116.116,0.625,199.953,0.0,0.884,0.0,99.542,0.0,0.0,0.0,6.356,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,20.8416,-9999,-9999,-9999,34.0375,0.0,22.0319,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.112829,0.102938,0.108492,0.116615,-0.301192,-0.354298,-0.321741,-0.30711,0.379167,0.00345236,0.379167,0.45879,0.43477,0.275586,0.434877,0.534745,-9999,-9999
20070203,-5.203,0.0,177.777,120.123,0.625,224.18,0.0,1.601,0.0,99.091,0.0,0.226,0.0,5.98,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,10.1214,-9999,-9999,-9999,68.754,0.0,45.156,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.213784,0.197772,0.206036,0.219933,0.0587923,0.0171284,0.0410032,0.050942,0.505577,0.0105922,0.505577,0.611745,0.438613,0.279538,0.438695,0.538692,-9999,-9999
20070204,-1.412,0.0,180.146,118.374,0.625,225.187,0.0,3.465,0.0,98.984,0.0,0.0,0.0,5.375,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,9.92138,-9999,-9999,-9999,29.1034,0.0,19.4464,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.291254,0.27257,0.281224,0.298978,0.123878,0.103936,0.12139,0.124219,0.559656,0.0270352,0.559656,0.67718,0.438499,0.278892,0.438588,0.53874,-9999,-9999
20070205,-4.545,0.0,182.556,114.625,0.625,223.194,0.0,2.087,0.0,99.337,0.0,0.0,0.0,2.158,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,21.8249,-9999,-9999,-9999,34.0375,0.0,23.0713,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.224793,0.208225,0.216692,0.231202,-0.189228,-0.241563,-0.21005,-0.199221,0.516012,0.0115917,0.516012,0.624372,0.435556,0.275612,0.435667,0.535796,-9999,-9999
20070206,-4.341,0.0,185.007,114.066,0.625,220.463,0.0,2.144,0.0,100.135,0.0,0.0,0.0,1.87,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,10.5943,-9999,-9999,-9999,68.754,0.0,47.2657,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.229524,0.212834,0.221291,0.236021,0.0745327,0.033216,0.0560179,0.0661476,0.518691,0.01288,0.518691,0.627612,0.43484,0.274872,0.434956,0.535076,-9999,-9999
20070207,-4.005,0.0,187.499,117.472,0.625,217.567,0.0,2.2,0.0,100.525,0.0,0.0,0.0,1.65,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,14.8483,0.0,10.3454,-9999,-9999,-9999,29.1034,0.0,20.2774,-9999,-9999,-9999,0.167376,0.0,-9999,0.156856,0.167376,0.177299,0.0,0.0,0.0,0.23597,0.219021,0.227541,0.242605,0.0685942,0.0508771,0.0662423,0.0703204,0.523679,0.0138524,0.523679,0.633649,0.439509,0.279279,0.439599,0.539977,-9999,-9999
20070208,-2.294,0.0,190.03,120.147,0.625,222.495,0.0,2.854,0.0,99.874,0.0,0.0,0.0,1.81,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,32.1985,0.0,22.6691,-9999,-9999,-9999,34.0375,0.0,23.9638,-9999,-9999,-9999,0.414021,0.0,-9999,0.412826,0.425057,0.472155,0.0,0.0,0.0,0.271241,0.253092,0.261775,0.278589,-0.14278,-0.194964,-0.165257,-0.154301,0.547971,0.021417,0.547971,0.663041,0.44211,0.28193,0.442184,0.542658,-9999,-9999
20070209,-2.125,0.0,192.597,120.47,0.625,223.304,0.0,2.719,0.0,99.055,0.0,0.0,0.0,3.002,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,15.4107,0.0,10.9623,-9999,-9999,-9999,68.754,0.0,48.9077,-9999,-9999,-9999,0.154991,0.0,-9999,0.154452,0.16027,0.202805,0.0,0.0,0.0,0.274774,0.256511,0.265206,0.282193,0.119783,0.0787789,0.0996578,0.109921,0.550326,0.022251,0.550326,0.665891,0.443257,0.282806,0.443327,0.543934,-9999,-9999
