TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_CORR_25,LE_CORR_75,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_CORR_25,H_CORR_75,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
20110101,27.378,1.0,518.084,232.057,1.0,405.542,1.0,23.884,1.0,99.144,1.0,0.0,1.0,2.173,1.0,0.221666666667,1.0,114.711111111,0.9375,42.4583333333,1.0,468.666666667,1.0,356.725,1.0,26.58,1.0,26.406,1.0,9.54167,1.0,47.5714,1.0,60.2551,58.4628,61.9054,2.33855,51.6684,1.0,65.4444,63.4978,67.2369,2.50678,1.17533,0.979167,0.120472,1.11268,1.17533,1.20012,1.0,0.979167,0.979167,3.73363,3.60581,3.73363,3.75185,2.57652,2.49376,2.5258,2.62095,3.06229,3.06229,3.07074,3.08532,1.57321,1.56499,1.57321,1.60917,-9999,-9999
20110102,20.137,1.0,517.628,396.052,1.0,324.208,1.0,12.909,1.0,99.412,1.0,0.0,1.0,4.127,1.0,0.396875,1.0,207.958333333,1.0,73.1458333333,1.0,436.8125,1.0,327.725,1.0,25.378,1.0,24.79,1.0,1.54167,1.0,49.0208,1.0,62.0909,60.244,63.7915,2.16839,118.25,1.0,149.778,145.323,153.88,3.04569,0.322466,1.0,0.11615,0.322466,0.322466,0.322466,1.0,1.0,1.0,2.57952,2.57952,2.58307,2.64212,2.26061,2.25705,2.26061,2.31965,2.84011,2.84011,2.84795,2.86147,2.73174,2.72741,2.73174,2.75106,-9999,-9999
20110103,17.933,1.0,517.121,400.161,1.0,302.625,1.0,11.226,1.0,99.425,1.0,0.0,1.0,4.244,1.0,0.392916666667,1.0,200.208333333,1.0,75.375,1.0,424.666666667,1.0,327.261,1.0,24.119,1.0,23.242,1.0,0.583333,1.0,44.6312,1.0,56.5309,54.8494,58.0792,2.36471,120.586,1.0,152.737,148.194,156.921,3.09253,-0.513259,1.0,0.126867,-0.513744,-0.513259,-0.512738,1.0,1.0,1.0,2.2794,2.2794,2.28012,2.39361,2.79338,2.79214,2.79338,2.90735,2.58362,2.58362,2.59286,2.60546,2.74616,2.74404,2.74616,2.75862,-9999,-9999
20110104,20.481,1.0,516.563,366.766,1.0,334.333,1.0,14.276,1.0,99.136,1.0,0.0,1.0,1.999,1.0,0.205531914894,0.979166666667,192.5,1.0,67.4583333333,1.0,439.166666667,1.0,332.471,1.0,24.811,1.0,22.235,1.0,14.5,1.0,39.5612,1.0,50.6807,48.6186,51.7031,2.39477,96.6372,1.0,123.799,118.762,126.297,2.93118,0.52999,1.0,0.128119,0.518303,0.52999,0.574885,0.979167,1.0,1.0,2.68085,2.65433,2.68085,2.68549,2.15274,2.10597,2.15121,2.16283,2.27986,2.27986,2.30291,2.30451,2.34434,2.33364,2.34659,2.352,-9999,-9999
20110105,20.598,1.0,515.955,354.276,1.0,336.146,1.0,11.983,1.0,98.854,1.0,0.0,1.0,3.656,1.0,0.3375,1.0,184.354166667,1.0,66.5208333333,1.0,437.375,1.0,325.817,1.0,24.959,1.0,21.258,1.0,5.27083,1.0,37.5625,1.0,47.5775,45.5509,49.0911,2.09929,102.229,1.0,129.486,123.97,133.605,3.08135,0.0614414,1.0,0.113061,0.0614414,0.0734251,0.153864,1.0,1.0,0.958333,2.63249,2.62462,2.63249,2.70643,2.56318,2.55137,2.55907,2.59409,2.10569,2.11902,2.12483,2.13687,2.29039,2.29021,2.29131,2.30024,-9999,-9999
20110106,23.535,1.0,515.296,375.193,1.0,353.75,1.0,17.925,1.0,99.035,1.0,0.0,1.0,1.594,1.0,0.154166666667,1.0,204.6875,1.0,69.2291666667,1.0,453.8125,1.0,341.032,1.0,26.11,1.0,20.502,1.0,19.2083,1.0,42.6419,1.0,54.0112,51.7105,55.7294,2.15251,103.794,1.0,131.468,125.868,135.65,2.96825,0.146264,0.958333,0.133251,0.136023,0.146264,0.202967,0.958333,0.958333,0.916667,3.11493,3.00734,3.10131,3.11493,2.95505,2.90511,2.95505,2.97891,2.17384,2.17958,2.18498,2.19496,2.38203,2.38203,2.39619,2.40175,-9999,-9999
20110107,25.889,1.0,514.587,274.896,1.0,380.854,1.0,18.977,1.0,99.174,1.0,0.0,1.0,3.055,1.0,0.267291666667,1.0,143.916666667,1.0,52.25,1.0,458.625,1.0,327.758,1.0,26.065,1.0,19.648,1.0,9.91667,1.0,44.125,1.0,55.8898,53.509,57.6677,3.16066,66.375,1.0,84.0721,80.491,86.7466,3.09714,-0.666044,1.0,0.152093,-0.667001,-0.666044,-0.605504,1.0,1.0,1.0,3.4357,3.29248,3.4119,3.4357,4.07795,3.98499,4.05547,4.08075,2.56273,2.54503,2.55109,2.57871,2.33552,2.33506,2.33552,2.35826,-9999,-9999
20110108,26.919,1.0,513.828,337.901,1.0,391.563,1.0,19.29,1.0,99.166,1.0,0.0,1.0,3.143,1.0,0.289583333333,1.0,192.9375,1.0,62.3333333333,1.0,472.75,1.0,327.612,1.0,27.255,1.0,19.117,1.0,20.7708,1.0,42.4448,1.0,54.3749,52.1624,55.4718,3.10018,89.8573,1.0,115.114,110.43,117.436,3.16703,0.0030009,0.979167,0.180579,-0.0132398,0.0030009,0.0300313,0.979167,0.979167,0.979167,3.68505,3.52848,3.63363,3.68505,3.63063,3.53344,3.63063,3.63119,3.25667,3.18787,3.21089,3.28477,3.05158,3.01497,3.04032,3.07851,-9999,-9999
20110109,23.86,1.0,513.018,188.897,0.9375,407.354,1.0,9.615,1.0,99.517,1.0,3.2,1.0,3.38,0.958333,0.304782608696,0.958333333333,72.7441860465,0.895833333333,38.8333333333,1.0,447.916666667,1.0,339.529,1.0,26.08,1.0,18.527,1.0,-1.875,1.0,36.1793,1.0,46.3484,44.6463,47.2834,3.50447,59.4316,1.0,76.1363,73.3402,77.6722,2.89109,1.4576,1.0,0.175812,1.44476,1.45771,1.46884,1.0,1.0,1.0,3.42345,3.31768,3.37586,3.42345,1.91826,1.83621,1.91826,1.96573,3.76336,3.68889,3.71691,3.78868,2.33779,2.30724,2.30735,2.34962,-9999,-9999
20110110,23.156,1.0,512.159,149.441,0.979167,411.271,1.0,7.067,1.0,99.409,1.0,7.0,1.0,1.901,0.895833,0.181395348837,0.895833333333,68.1818181818,0.916666666667,26.2291666667,1.0,440.166666667,1.0,350.955,1.0,24.483,1.0,20.819,1.0,-2.4375,1.0,43.6074,1.0,56.7165,55.2342,58.6674,2.55053,17.0325,1.0,22.1527,21.5737,22.9147,2.34964,3.03575,0.958333,0.171888,2.91597,3.00758,3.03575,0.958333,0.958333,0.958333,3.61511,3.56755,3.58217,3.61511,0.545042,0.542076,0.614569,0.698323,4.24947,4.21615,4.23693,4.24947,1.8901,1.8489,1.86684,1.8901,-9999,-9999
20110111,23.025,1.0,511.25,114.49,1.0,417.292,1.0,5.891,1.0,99.108,1.0,1.8,1.0,2.809,1.0,0.257291666667,1.0,78.125,1.0,18.4375,1.0,434.5,1.0,348.024,1.0,23.387,1.0,24.142,1.0,-3.47917,1.0,46.9159,1.0,61.0195,59.6514,63.1185,3.82922,3.84435,1.0,5.00002,4.88792,5.17201,2.86438,2.33545,1.0,0.185488,2.32548,2.33545,2.34118,1.0,1.0,1.0,3.86771,3.84282,3.86037,3.86771,1.50736,1.50736,1.5192,1.54841,4.45132,4.42785,4.45132,4.46547,1.71664,1.68794,1.69928,1.71456,-9999,-9999
20110112,24.331,1.0,510.292,86.286,1.0,426.104,1.0,5.674,1.0,98.735,1.0,8.0,1.0,4.198,0.979167,0.35652173913,0.958333333333,57.085106383,0.979166666667,13.75,1.0,439.5,1.0,339.653,1.0,23.009,1.0,28.644,1.0,2.64583,1.0,57.9045,1.0,75.3115,73.6229,77.9021,3.82065,-10.5194,1.0,-13.482,-14.0698,-13.3242,2.84929,3.29374,0.979167,0.17426,3.26666,3.28586,3.29374,0.979167,0.979167,0.979167,4.46738,4.35939,4.44359,4.45223,1.15457,1.09274,1.15457,1.18153,4.67537,4.61797,4.64015,4.67537,1.41007,1.36595,1.39251,1.41007,-9999,-9999
20110113,24.999,1.0,509.284,121.833,1.0,433.854,1.0,4.944,1.0,98.803,1.0,36.0,1.0,3.884,0.645833,0.340967741935,0.645833333333,87.6595744681,0.979166666667,18.1875,1.0,445.416666667,1.0,340.808,1.0,24.118,1.0,43.598,1.0,9.3125,1.0,63.2948,1.0,82.3221,80.4764,85.1539,3.0192,-12.845,1.0,-16.4944,-17.1802,-16.2697,2.62492,3.38596,0.958333,0.194721,3.35169,3.36379,3.38596,0.958333,0.958333,0.958333,4.95968,4.85175,4.91753,4.94628,1.56032,1.49575,1.56032,1.58427,4.7232,4.63805,4.71838,4.7232,1.66948,1.59975,1.66189,1.66948,-9999,-9999
20110114,23.043,1.0,508.228,123.604,1.0,407.063,1.0,5.271,1.0,98.647,1.0,17.6,1.0,3.762,0.979167,0.319574468085,0.979166666667,77.8125,1.0,17.6666666667,1.0,433.625,1.0,353.93,0.979167,23.322,1.0,46.006,1.0,-3.97917,1.0,55.4783,0.979167,72.1948,71.1027,75.4476,2.99956,-6.95813,0.979167,-9.04985,-9.36115,-8.84694,2.58402,3.01082,0.979167,0.188668,2.93803,3.01082,3.05944,0.979167,0.979167,0.979167,4.78298,4.72179,4.77029,4.78298,1.75948,1.70463,1.75948,1.84496,4.24165,4.13994,4.24165,4.28026,1.65106,1.56524,1.65106,1.65496,-9999,-9999
20110115,24.716,1.0,507.123,350.188,1.0,388.771,1.0,11.927,1.0,99.061,1.0,0.0,1.0,1.364,1.0,0.122083333333,1.0,238.708333333,1.0,47.5416666667,1.0,452.041666667,1.0,374.084,1.0,25.695,1.0,46.398,1.0,26.1875,1.0,107.765,0.979167,144.137,138.382,153.76,3.49068,55.1192,1.0,73.7224,70.7793,78.6444,3.01845,2.10203,0.979167,0.187749,2.04711,2.10203,2.10957,0.895833,0.979167,0.979167,5.6167,5.51672,5.56523,5.61396,3.51193,3.47431,3.50713,3.51193,4.12641,4.03697,4.12641,4.15228,2.49305,2.45126,2.50174,2.54597,-9999,-9999
20110116,26.267,1.0,505.969,365.792,1.0,379.708,1.0,16.6,1.0,98.885,1.0,0.0,1.0,1.871,1.0,0.178541666667,1.0,230.604166667,1.0,52.7708333333,1.0,461.104166667,1.0,382.03,1.0,26.409,1.0,45.41,1.0,13.8542,1.0,109.254,1.0,146.985,140.294,163.882,3.78025,61.2203,1.0,82.363,78.6137,91.8312,2.93324,2.24545,1.0,0.230441,1.96067,2.24205,2.24545,0.979167,1.0,1.0,6.44029,6.23504,6.32968,6.44029,4.20238,4.09018,4.11473,4.20238,3.66177,3.61571,3.66941,3.69621,1.56852,1.53142,1.58184,1.60193,-9999,-9999
20110117,19.153,1.0,504.767,361.453,1.0,330.354,1.0,9.345,1.0,98.867,1.0,0.0,1.0,3.999,1.0,0.361276595745,0.979166666667,209.666666667,1.0,56.25,1.0,423.8125,1.0,343.04,1.0,23.188,1.0,41.521,1.0,-23.5,1.0,75.9167,1.0,102.135,97.4855,111.351,2.97698,97.3958,1.0,131.032,125.067,142.855,2.95989,3.04745,1.0,0.279978,3.03689,3.04745,3.04745,1.0,1.0,1.0,4.46837,4.46837,4.48828,4.55306,1.40788,1.42093,1.46084,1.51617,2.65295,2.64697,2.69937,2.9056,1.24391,1.23965,1.26609,1.34164,-9999,-9999
20110118,18.05,1.0,503.518,383.786,1.0,314.646,1.0,8.648,1.0,99.009,1.0,0.0,1.0,3.483,1.0,0.322083333333,1.0,215.520833333,1.0,60.5416666667,1.0,420.0625,1.0,344.013,1.0,22.36,1.0,38.592,1.0,-3.95833,1.0,68.0208,1.0,91.5121,87.3463,97.0524,2.75182,103.229,1.0,138.88,132.558,147.288,2.86572,2.4009,1.0,0.192975,2.39926,2.4009,2.46742,1.0,1.0,1.0,3.68782,3.65761,3.68782,3.70232,1.25671,1.22041,1.25671,1.29946,2.92285,2.92285,3.0033,3.20377,1.526,1.526,1.56414,1.66048,-9999,-9999
20110119,19.73,1.0,502.22,379.12,1.0,334.146,1.0,10.874,1.0,99.141,1.0,0.0,1.0,3.048,1.0,0.278333333333,1.0,221.5625,1.0,59.6041666667,1.0,429.6875,1.0,338.96,1.0,23.194,1.0,35.919,1.0,7.89583,1.0,70.4167,1.0,94.7353,90.4228,100.471,3.06286,89.3333,1.0,120.185,114.714,127.461,2.84537,2.31682,1.0,0.208537,2.31682,2.31682,2.31682,1.0,1.0,1.0,3.51706,3.34922,3.45465,3.51706,1.13783,1.0256,1.13783,1.20023,2.99107,2.99107,3.08697,3.26404,1.62431,1.62431,1.67158,1.75864,-9999,-9999
20110120,22.813,1.0,500.875,359.422,1.0,370.167,1.0,14.129,1.0,99.203,1.0,0.0,1.0,1.733,1.0,0.173541666667,1.0,228.375,1.0,56.2083333333,1.0,443.25,1.0,369.28,1.0,24.514,1.0,33.154,1.0,16.25,1.0,82.063,1.0,111.601,106.732,117.088,3.85249,83.129,1.0,113.051,108.119,118.609,3.55738,0.841083,0.916667,0.24505,0.847619,0.892972,0.904303,0.9375,0.9375,0.9375,3.87742,3.5629,3.80285,3.87742,2.96176,2.65737,2.96176,2.97311,2.57291,2.57291,2.67202,2.81264,1.5859,1.5859,1.63641,1.70396,-9999,-9999
20110121,25.821,1.0,499.484,333.75,1.0,397.229,1.0,16.787,1.0,99.21,1.0,0.0,1.0,2.079,1.0,0.19125,1.0,205.586956522,0.958333333333,51.1041666667,1.0,457.6875,1.0,373.646,1.0,25.827,1.0,30.421,1.0,16.1875,1.0,84.5565,1.0,116.753,109.975,121.37,3.69473,64.0807,0.979167,88.4807,83.3444,91.9799,3.13429,0.885569,0.916667,0.272811,0.75656,0.885569,0.939291,0.895833,0.916667,0.916667,4.12585,3.64707,4.04888,4.10558,3.16331,2.85673,3.15052,3.16331,3.14292,2.90075,3.14292,3.20583,2.07854,1.92651,2.07854,2.10599,-9999,-9999
20110122,26.67,1.0,498.046,339.391,1.0,406.438,1.0,17.975,1.0,99.265,1.0,0.0,1.0,2.321,1.0,0.211666666667,1.0,226.5625,1.0,52.6875,1.0,464.708333333,1.0,358.594,1.0,26.826,1.0,27.577,1.0,16.3542,1.0,86.2813,1.0,119.134,112.219,126.553,4.0534,61.0469,1.0,84.2916,79.3985,89.5403,2.80716,1.35524,0.979167,0.232647,1.24312,1.35524,1.36697,0.979167,0.979167,0.979167,3.93211,3.34759,3.85744,3.90774,2.5022,2.10447,2.5022,2.53667,4.61183,3.64001,4.46352,4.59324,3.16954,2.56391,3.05392,3.1492,-9999,-9999
20110123,25.899,1.0,496.563,352.068,1.0,408.75,1.0,17.379,1.0,98.894,1.0,0.0,1.0,2.259,0.979167,0.209574468085,0.979166666667,243.5,1.0,54.8958333333,1.0,460.75,1.0,349.081,1.0,27.28,1.0,24.915,1.0,12.4792,1.0,86.2876,1.0,120.565,115.41,126.562,3.83085,67.7251,1.0,94.6284,90.5828,99.3356,2.92605,-0.782132,0.958333,0.295197,-0.850249,-0.782132,-0.746518,0.9375,0.958333,0.979167,3.41328,2.94334,3.34351,3.40626,4.12564,3.84193,4.0741,4.12564,4.98095,3.81874,4.83933,4.92701,4.0732,3.42215,3.96586,4.0366,-9999,-9999
20110124,21.261,1.0,495.032,255.178,0.916667,395.771,1.0,10.007,1.0,98.559,1.0,0.0,1.0,2.644,1.0,0.245625,1.0,129.0,0.875,43.75,1.0,434.770833333,1.0,392.581,1.0,25.961,1.0,22.852,1.0,-2.4375,1.0,70.0393,1.0,98.7509,94.2277,104.964,3.44857,72.9484,1.0,102.852,98.1414,109.323,2.78578,-0.703923,1.0,0.260241,-0.709111,-0.703923,-0.69645,1.0,1.0,1.0,2.39682,2.16831,2.33936,2.39682,3.04328,2.87742,3.04328,3.09327,3.92507,3.16865,3.89591,3.92507,3.65008,3.21759,3.62227,3.65008,-9999,-9999
20110125,22.884,1.0,493.456,321.708,1.0,405.396,1.0,16.022,1.0,98.926,1.0,0.0,1.0,1.513,1.0,0.147708333333,1.0,230.229166667,1.0,48.1666666667,1.0,448.125,1.0,350.338,1.0,26.105,1.0,21.475,1.0,13.9375,1.0,82.5,1.0,116.32,110.344,123.638,3.6208,74.1458,1.0,104.541,99.1705,111.118,2.66226,-0.820352,0.979167,0.246145,-0.820352,-0.782267,-0.71696,0.979167,0.979167,1.0,2.61559,2.12687,2.54139,2.60387,3.36174,2.88696,3.23157,3.36174,3.64543,2.97542,3.60854,3.64543,3.59963,3.19413,3.56781,3.59963,-9999,-9999
20110126,23.525,1.0,491.836,362.063,1.0,390.563,1.0,11.934,1.0,99.345,1.0,0.4,1.0,3.103,1.0,0.29875,1.0,243.916666667,1.0,57.0,1.0,450.5,1.0,340.181,1.0,27.058,1.0,20.577,1.0,7.58333,1.0,84.6845,1.0,119.4,115.166,126.911,3.63543,79.9647,1.0,112.745,108.748,119.838,2.7066,-0.280863,1.0,0.263411,-0.289078,-0.280863,-0.220687,1.0,1.0,1.0,3.62272,3.10631,3.56099,3.62272,3.91985,3.39539,3.81502,3.8434,2.85726,2.40037,2.84482,2.85726,3.77432,3.49753,3.76431,3.77432,-9999,-9999
20110127,21.462,1.0,490.172,355.167,1.0,375.458,1.0,13.396,1.0,99.772,1.0,0.0,1.0,2.939,1.0,0.271666666667,1.0,232.645833333,1.0,56.7708333333,1.0,439.729166667,1.0,333.94,1.0,26.165,1.0,19.433,1.0,5.35417,1.0,80.375,1.0,114.679,110.44,120.453,3.32852,82.2966,1.0,117.421,113.08,123.333,2.89413,-1.5398,1.0,0.266505,-1.5398,-1.5398,-1.49156,1.0,1.0,0.979167,3.79302,3.73011,3.79302,3.81571,5.44471,5.22167,5.33282,5.37013,1.96984,1.62409,1.96984,1.97875,3.35205,3.16647,3.34864,3.35205,-9999,-9999
20110128,20.978,1.0,488.463,367.688,1.0,360.583,1.0,13.274,1.0,100.003,1.0,0.0,1.0,3.31,1.0,0.296875,1.0,230.020833333,1.0,60.375,1.0,436.479166667,1.0,328.56,1.0,25.81,1.0,18.45,1.0,4.85417,1.0,65.6336,1.0,93.6463,90.624,98.3611,3.22683,84.6139,1.0,120.727,116.831,126.806,2.8497,0.0168784,1.0,0.240724,0.0168784,0.0173829,0.0250656,1.0,1.0,0.979167,3.59853,3.54933,3.59853,3.65337,3.67007,3.54241,3.58115,3.63069,1.49072,1.20187,1.49072,1.49579,3.4676,3.26371,3.46327,3.4676,-9999,-9999
20110129,22.67,1.0,486.711,344.396,1.0,383.146,1.0,15.475,1.0,99.941,1.0,0.0,1.0,1.943,1.0,0.186875,1.0,228.541666667,1.0,54.4166666667,1.0,443.541666667,1.0,353.556,1.0,26.092,1.0,17.723,1.0,9.47917,1.0,57.7842,1.0,82.4467,79.7866,86.5976,3.27922,79.089,1.0,112.844,109.204,118.526,2.75928,-1.36395,0.958333,0.232531,-1.36395,-1.33065,-1.25987,0.958333,0.958333,0.916667,3.88453,3.73356,3.88453,3.94205,5.32519,5.00037,5.21517,5.25526,1.73129,1.48344,1.73129,1.98928,3.35872,3.16956,3.35872,3.5032,-9999,-9999
20110130,27.175,1.0,484.914,337.063,1.0,423.167,1.0,24.362,1.0,99.784,1.0,0.0,1.0,1.742,1.0,0.176041666667,1.0,238.083333333,1.0,52.6458333333,1.0,469.020833333,1.0,397.81,1.0,27.387,1.0,17.212,1.0,18.1042,1.0,86.9792,1.0,122.635,120.097,130.35,3.86803,69.0417,1.0,97.3442,95.3297,103.469,2.63162,0.202392,0.958333,0.224815,0.242423,0.244348,0.26499,0.9375,0.9375,0.958333,4.75311,4.30038,4.75311,4.79374,4.62576,4.01393,4.48812,4.52716,2.84967,2.60833,2.84967,3.68248,2.86221,2.70422,2.86221,3.34328,-9999,-9999
20110131,31.431,1.0,483.077,332.292,1.0,449.521,1.0,32.084,1.0,99.365,1.0,0.0,1.0,2.016,1.0,0.195208333333,1.0,239.354166667,1.0,51.8125,1.0,490.229166667,1.0,354.8,1.0,29.103,1.0,16.731,1.0,20.1042,1.0,85.1943,1.0,119.037,117.061,124.958,3.3082,60.3326,1.0,84.2992,82.9001,88.4926,2.58279,1.23404,0.958333,0.222115,1.15368,1.23404,1.51018,0.958333,0.958333,0.958333,5.52188,4.72891,5.52188,5.55977,4.3477,3.5404,3.86672,4.01171,3.79804,3.4779,3.79804,4.79437,2.65561,2.46245,2.65561,3.22077,-9999,-9999
20110201,30.876,1.0,481.196,339.917,1.0,439.104,1.0,30.896,1.0,98.862,1.0,0.0,1.0,3.769,1.0,0.342444444444,0.9375,234.208333333,1.0,55.9583333333,1.0,488.020833333,1.0,339.775,0.979167,29.433,1.0,16.033,1.0,13.6042,1.0,102.239,0.979167,141.168,134.853,146.751,3.49279,64.5324,0.979167,89.1044,85.1187,92.6282,2.65841,-0.0700798,0.958333,0.230694,-0.126137,-0.0700798,0.0150014,0.958333,0.958333,0.979167,5.28639,4.4751,5.28639,5.31178,5.38186,4.58428,5.22031,5.27139,4.05391,3.12517,4.05391,4.46805,2.46205,2.05988,2.46205,2.80399,-9999,-9999
20110202,26.373,1.0,479.273,186.75,1.0,431.125,1.0,12.752,1.0,99.22,1.0,1.4,1.0,3.401,0.958333,0.320434782609,0.958333333333,125.291666667,1.0,31.8125,1.0,460.0,1.0,335.429,1.0,27.733,1.0,15.327,1.0,0.875,1.0,52.3685,1.0,72.3082,69.0744,75.1685,3.10218,38.1787,1.0,52.7155,50.3579,54.8007,2.54619,1.6656,0.979167,0.235903,1.6072,1.64335,1.6656,0.958333,0.979167,0.979167,4.32744,3.818,4.32744,4.33765,2.67205,2.2108,2.66185,2.67205,4.11453,3.28017,4.08704,4.11453,1.99286,1.75188,2.04244,2.18346,-9999,-9999
20110203,26.559,1.0,477.31,245.995,1.0,432.313,1.0,10.918,1.0,99.385,1.0,16.8,1.0,1.404,0.9375,0.149772727273,0.916666666667,175.145833333,1.0,35.3541666667,1.0,466.854166667,1.0,352.01,0.979167,27.851,1.0,15.921,1.0,8.7654,1.0,50.0382,0.979167,68.7551,65.0556,70.5505,3.11091,50.6914,0.979167,69.6527,65.9049,71.4716,2.41749,1.83189,0.8125,0.226065,1.74114,1.83134,1.83189,0.833333,0.8125,0.8125,4.4007,3.84062,4.4007,4.41294,2.58105,2.09949,2.56937,2.58105,4.26737,4.5908,4.85917,5.41052,2.22996,2.43942,2.57566,2.62891,-9999,-9999
20110204,24.512,1.0,475.306,117.078,1.0,426.688,1.0,4.861,1.0,99.232,1.0,41.8,1.0,2.645,0.75,0.216666666667,0.75,75.2553191489,0.979166666667,17.625,1.0,445.895833333,1.0,357.58,1.0,25.795,1.0,22.673,1.0,-4.75408,1.0,56.4307,1.0,75.0906,72.0383,79.5636,3.13893,9.01024,1.0,11.9896,11.5023,12.7038,2.05926,3.37556,0.916667,0.227786,3.15095,3.37556,3.37598,0.854167,0.916667,0.916667,3.97105,3.57933,3.97105,3.97812,0.60256,0.412281,0.595071,0.60256,4.15561,4.42286,4.84469,5.89267,1.32051,1.48747,1.59073,1.97256,-9999,-9999
20110205,21.231,1.0,473.262,44.313,1.0,415.792,1.0,1.832,1.0,99.005,1.0,27.4,1.0,3.207,0.104167,-9999,0.0,27.5625,1.0,5.97916666667,1.0,426.604166667,1.0,359.082,0.958333,23.515,1.0,43.908,1.0,-20.4583,1.0,27.9742,0.958333,36.8981,35.5835,38.6255,2.25057,-11.6096,0.958333,-15.3132,-16.0301,-14.7676,1.84758,3.04475,0.708333,0.191339,2.96692,2.99561,3.04475,0.708333,0.708333,0.708333,3.36401,3.1779,3.36401,3.36537,0.320622,0.21098,0.314616,0.320622,3.77417,3.88074,4.00926,4.34364,0.614167,0.656853,0.667949,0.756789,-9999,-9999
20110206,15.594,1.0,471.179,342.625,1.0,319.563,1.0,7.758,1.0,100.244,1.0,0.2,1.0,4.392,1.0,0.388333333333,1.0,212.145833333,1.0,49.9791666667,1.0,399.041666667,1.0,342.644,1.0,21.19,1.0,44.892,1.0,-29.2083,1.0,157.104,1.0,207.221,199.839,216.923,4.10529,54.3546,1.0,71.6941,69.1399,75.0505,2.69043,-0.222239,1.0,0.226863,-0.222239,-0.222239,-0.222236,1.0,1.0,1.0,2.44793,2.43883,2.44793,2.523,2.66331,2.66165,2.67017,2.74472,2.87552,2.86167,2.87552,2.8783,2.92084,2.92084,2.92652,2.94836,-9999,-9999
20110207,16.821,1.0,469.057,356.5,1.0,309.5,1.0,9.957,1.0,100.382,1.0,0.0,1.0,3.013,1.0,0.255625,1.0,200.583333333,1.0,54.2083333333,1.0,409.5625,1.0,345.896,1.0,20.838,1.0,41.954,1.0,-3.89583,1.0,104.771,1.0,138.193,133.27,144.663,3.22808,59.0417,1.0,77.8764,75.1019,81.5222,2.42342,0.470269,1.0,0.213807,0.430294,0.453302,0.470269,1.0,1.0,1.0,2.86773,2.82523,2.86281,2.86773,2.39254,2.36144,2.38876,2.44943,2.82747,2.80033,2.82747,2.85773,2.69727,2.67105,2.69727,2.74691,-9999,-9999
20110208,19.14,1.0,466.896,354.958,1.0,329.583,1.0,10.142,1.0,100.044,1.0,0.0,1.0,4.148,1.0,0.356041666667,1.0,206.8125,1.0,55.2083333333,1.0,421.083333333,1.0,341.348,1.0,21.331,1.0,38.042,1.0,-1.5625,1.0,96.6667,1.0,127.504,122.961,133.473,3.73115,66.5625,1.0,87.7964,84.6685,91.9066,2.7621,0.67765,1.0,0.193535,0.67765,0.67765,0.67765,1.0,1.0,1.0,3.4342,3.29153,3.43081,3.4342,2.75316,2.61388,2.75316,2.75655,2.9742,2.93128,2.9742,2.99387,2.75349,2.71548,2.75349,2.79453,-9999,-9999
20110209,21.424,1.0,464.698,308.021,1.0,367.604,1.0,10.928,1.0,100.186,1.0,0.0,1.0,1.905,1.0,0.178125,1.0,195.354166667,1.0,47.4583333333,1.0,431.958333333,1.0,364.521,1.0,22.507,1.0,35.004,1.0,11.9167,1.0,75.1912,1.0,97.7575,93.8575,103.821,3.73031,62.6624,1.0,81.4686,78.2184,86.5215,2.86547,1.21333,0.9375,0.233253,1.07674,1.21333,1.25242,0.9375,0.9375,0.958333,4.15684,3.92309,4.1197,4.15684,2.94473,2.83699,2.90442,2.94473,3.25267,3.20167,3.21017,3.25267,2.57407,2.54526,2.57407,2.59779,-9999,-9999
